23-23-31.581000,[R]: 0 
23-23-31.601000,[R]: 50 
23-23-31.602000,[R]: 0 
23-23-31.615000,[R]: 50 
23-23-31.634000,[R]: 0 
23-23-31.635000,[R]: 50 
23-23-31.636000,[R]: 50 
23-23-31.636000,[R]: 50 
23-23-31.639000,[R]: 50 
23-23-31.650000,[R]: 50 
23-23-31.667000,[R]: 50 
23-23-31.678000,[R]: 0 
23-23-31.696000,[R]: 50 
23-23-31.705000,[R]: 0 
23-23-31.706000,[R]: 50 
23-23-31.707000,[R]: 0 
23-23-31.707000,[R]: 50 
23-23-31.715000,[R]: 50 
23-23-31.716000,[R]: 50 
23-23-31.726000,[R]: 50 
23-23-31.738000,[R]: 50 
23-23-31.756000,[R]: 50 
23-23-31.759000,[R]: 0 
23-23-31.819000,[R]: 50 
23-23-31.819000,[R]: 0 
23-23-31.820000,[R]: 50 
23-23-31.820000,[R]: 0 
23-23-31.821000,[R]: 50 
23-23-31.822000,[R]: 50 
23-23-31.824000,[R]: 50 
23-23-31.824000,[R]: 50 
23-23-31.826000,[R]: 50 
23-23-31.839000,[R]: 50 
23-23-31.856000,[R]: 0 
23-23-31.856000,[R]: 50 
23-23-31.857000,[R]: 0 
23-23-31.860000,[R]: 50 
23-23-31.889000,[R]: 0 
23-23-31.890000,[R]: 50 
23-23-31.944000,[R]: 50 
23-23-31.945000,[R]: 50 
23-23-31.945000,[R]: 50 
23-23-31.972000,[R]: 50 
23-23-31.977000,[R]: 50 
23-23-31.978000,[R]: 0 
23-23-31.981000,[R]: 50 
23-23-31.984000,[R]: 0 
23-23-31.994000,[R]: 50 
23-23-31.998000,[R]: 0 
23-23-32.007000,[R]: 50 
23-23-32.014000,[R]: 50 
23-23-32.023000,[R]: 50 
23-23-32.024000,[R]: 50 
23-23-32.024000,[R]: 50 
23-23-32.024000,[R]: 50 
23-23-32.025000,[R]: 0 
23-23-32.029000,[R]: 50 
23-23-32.078000,[R]: 0 
23-23-32.079000,[R]: 50 
23-23-32.184000,[R]: 0 
23-23-32.184000,[R]: 50 
23-23-32.185000,[R]: 50 
23-23-32.185000,[R]: 50 
23-23-32.185000,[R]: 50 
23-23-32.237000,[R]: 50 
23-23-32.295000,[R]: 50 
23-23-32.301000,[R]: 0 
23-23-32.306000,[R]: 50 
23-23-32.307000,[R]: 0 
23-23-32.308000,[R]: 50 
23-23-32.310000,[R]: 0 
23-23-32.318000,[R]: 50 
23-23-32.322000,S 1 	RSSI: 51
23-23-32.327000,[R]: 0 
23-23-32.334000,S 1 	RSSI: 51
23-23-32.337000,[R]: 50 
23-23-32.341000,S 1 	RSSI: 51
23-23-32.351000,[R]: 50 
23-23-32.354000,S 1 	RSSI: 51
23-23-32.358000,[R]: 50 
23-23-32.375000,[R]: 50 
23-23-32.385000,[R]: 50 
23-23-32.386000,[R]: 50 
23-23-32.387000,[R]: 0 
23-23-32.387000,S 1 	RSSI: 51
23-23-32.388000,[R]: 50 
23-23-32.388000,[R]: 0 
23-23-32.389000,S 1 	RSSI: 51
23-23-32.389000,[R]: 50 
23-23-32.395000,[R]: 0 
23-23-32.398000,S 1 	RSSI: 51
23-23-32.408000,[R]: 50 
23-23-32.414000,[R]: 0 
23-23-32.414000,S 1 	RSSI: 51
23-23-32.415000,[R]: 50 
23-23-32.416000,S 1 	RSSI: 51
23-23-32.416000,[R]: 50 
23-23-32.417000,S 1 	RSSI: 51
23-23-32.417000,[R]: 50 
23-23-32.419000,S 1 	RSSI: 51
23-23-32.420000,[R]: 50 
23-23-32.421000,S 1 	RSSI: 51
23-23-32.424000,[R]: 50 
23-23-32.425000,S 1 	RSSI: 51
23-23-32.425000,[R]: 50 
23-23-32.426000,S 1 	RSSI: 51
23-23-32.426000,[R]: 50 
23-23-32.427000,[R]: 0 
23-23-32.431000,S 1 	RSSI: 51
23-23-32.432000,[R]: 50 
23-23-32.433000,[R]: 0 
23-23-32.434000,S 1 	RSSI: 51
23-23-32.434000,[R]: 50 
23-23-32.435000,[R]: 50 
23-23-32.435000,S 1 	RSSI: 51
23-23-32.436000,[R]: 50 
23-23-32.436000,S 1 	RSSI: 51
23-23-32.437000,[R]: 50 
23-23-32.442000,S 1 	RSSI: 51
23-23-32.442000,[R]: 50 
23-23-32.442000,S 1 	RSSI: 51
23-23-32.443000,[R]: 50 
23-23-32.443000,S 1 	RSSI: 51
23-23-32.444000,[R]: 0 
23-23-32.445000,S 1 	RSSI: 51
23-23-32.445000,[R]: 50 
23-23-32.446000,[R]: 0 
23-23-32.448000,S 1 	RSSI: 51
23-23-32.451000,[R]: 50 
23-23-32.452000,[R]: 0 
23-23-32.452000,[R]: 50 
23-23-32.453000,[R]: 50 
23-23-32.453000,[R]: 50 
23-23-32.454000,[R]: 50 
23-23-32.466000,[R]: 50 
23-23-32.477000,[R]: 50 
23-23-32.485000,[R]: 0 
23-23-32.493000,[R]: 50 
23-23-32.493000,[R]: 0 
23-23-32.500000,[R]: 50 
23-23-32.501000,[R]: 0 
23-23-32.508000,[R]: 50 
23-23-32.519000,[R]: 50 
23-23-32.531000,[R]: 50 
23-23-32.542000,[R]: 50 
23-23-32.555000,[R]: 50 
23-23-32.582000,[R]: 50 
23-23-32.593000,[R]: 0 
23-23-32.593000,[R]: 50 
23-23-32.600000,[R]: 0 
23-23-32.601000,[R]: 50 
23-23-32.603000,[R]: 0 
23-23-32.603000,[R]: 50 
23-23-32.607000,[R]: 50 
23-23-32.619000,[R]: 50 
23-23-32.634000,[R]: 50 
23-23-32.642000,[R]: 50 
23-23-32.653000,[R]: 50 
23-23-32.664000,[R]: 50 
23-23-32.669000,[R]: 0 
23-23-32.676000,[R]: 50 
23-23-32.677000,[R]: 0 
23-23-32.685000,[R]: 50 
23-23-32.695000,[R]: 50 
23-23-32.707000,[R]: 50 
23-23-32.718000,[R]: 50 
23-23-32.730000,[R]: 50 
23-23-32.742000,[R]: 50 
23-23-32.749000,[R]: 0 
23-23-32.757000,[R]: 50 
23-23-32.758000,[R]: 0 
23-23-32.764000,[R]: 50 
23-23-32.765000,[R]: 0 
23-23-32.772000,[R]: 50 
23-23-32.780000,S 1 	RSSI: 51
23-23-32.783000,[R]: 50 
23-23-32.792000,S 1 	RSSI: 51
23-23-32.795000,[R]: 50 
23-23-32.803000,S 1 	RSSI: 51
23-23-32.806000,[R]: 50 
23-23-32.817000,S 1 	RSSI: 51
23-23-32.819000,[R]: 50 
23-23-32.826000,S 1 	RSSI: 51
23-23-32.829000,[R]: 50 
23-23-32.839000,S 1 	RSSI: 51
23-23-32.840000,[R]: 0 
23-23-32.841000,S 1 	RSSI: 51
23-23-32.845000,[R]: 50 
23-23-32.848000,[R]: 0 
23-23-32.850000,S 1 	RSSI: 51
23-23-32.852000,[R]: 50 
23-23-32.855000,[R]: 0 
23-23-32.857000,S 1 	RSSI: 51
23-23-32.860000,[R]: 50 
23-23-32.867000,S 1 	RSSI: 51
23-23-32.872000,[R]: 50 
23-23-32.880000,S 1 	RSSI: 51
23-23-32.882000,[R]: 50 
23-23-32.890000,S 1 	RSSI: 51
23-23-32.895000,[R]: 50 
23-23-32.903000,S 1 	RSSI: 51
23-23-32.907000,[R]: 50 
23-23-32.914000,S 1 	RSSI: 51
23-23-32.917000,[R]: 50 
23-23-32.926000,S 1 	RSSI: 51
23-23-32.926000,[R]: 0 
