21-24-10.709000, 
21-24-10.710000,[R]: 2 
21-24-10.744000,[R]: 1 
21-24-10.747000,[R]: 50 
21-24-10.773000,[R]: 2 
21-24-10.774000,[R]: 1 
21-24-10.815000,[R]: 50 
21-24-10.817000,[R]: 2 
21-24-10.824000,[R]: 1 
21-24-10.826000,[R]: 50 
21-24-10.839000,[R]: 2 
21-24-10.841000,[R]: 1 
21-24-10.842000,[R]: 5[R]: 1 
21-24-10.849000,[R]: 50 
21-24-10.871000,[R]: 2 
21-24-10.872000,[R]: 1 
21-24-10.875000,[R]: 50 
21-24-10.876000,[R]: 2 
21-24-10.885000,[R]: 1 
21-24-10.887000,[R]: 50 
21-24-10.890000,[R]: 2 
21-24-10.899000,[R]: 1 
21-24-10.900000,[R]: 50 
21-24-10.910000,[R]: 2 
21-24-10.911000,[R]: 1 
21-24-10.927000,[R]: 50 
21-24-10.942000,[R]: 2 
21-24-10.945000,[R]: 1 
21-24-10.967000,[R]: 50 
21-24-10.975000,[R]: 2 
21-24-10.977000,[R]: 20 
21-24-10.985000,[R]: 1 
21-24-10.999000,[R]: 50 
21-24-11.006000,[R]: 2 
21-24-11.007000,[R]: 1 
21-24-11.016000,[R]: 50 
21-24-11.056000,[R]: 2 
21-24-11.057000,[R]: 1 
21-24-11.068000,[R]: 50 
21-24-11.119000,[R]: 2 
21-24-11.155000,[R]: 1 
21-24-11.158000,[R]: 50 
21-24-11.191000,[R]: 2 
21-24-11.193000,[R]: 1 
21-24-11.231000,[R]: 50 
21-24-11.231000,[R]: 2 
21-24-11.233000,[R]: 1 
21-24-11.235000,[R]: 50 
21-24-11.241000,[R]: 2 
21-24-11.279000,[R]: 20 
21-24-11.287000,[R]: 1 
21-24-11.288000,[R]: 50 
21-24-11.323000,[R]: 2 
21-24-11.324000,[R]: 1 
21-24-11.330000,[R]: 50 
21-24-11.331000,[R]: 2 
21-24-11.366000,[R]: 1 
21-24-11.370000,[R]: 50 
21-24-11.377000,[R]: 2 
21-24-11.384000,[R]: 1 
21-24-11.390000,[R]: 50 
21-24-11.405000,[R]: 2 
21-24-11.407000,[R]: 1 
21-24-11.409000,[R]: 50 
21-24-11.422000,[R]: 2 
21-24-11.441000,[R]: 1 
21-24-11.442000,[R]: 50 
21-24-11.443000,[R]: 2 
21-24-11.458000,[R]: 20 
21-24-11.461000,[R]: 1 
21-24-11.473000,[R]: 50 
21-24-11.474000,[R]: 2 
21-24-11.481000,[R]: 1 
21-24-11.489000,[R]: 50 
21-24-11.491000,[R]: 2 
21-24-11.493000,[R]: 1 
21-24-11.496000,[R]: 50 
