09-19-40.164000,[R]: 20 
09-19-40.165000,[R]: 1 
09-19-40.168000,S 1 	RSSI: 44
09-19-40.195000,[R]: 2 
09-19-40.195000,[R]: 50 
09-19-40.196000,S 3 	RSSI: 44
09-19-40.196000,[R]: 3 
09-19-40.199000,S 5 	RSSI: 44
09-19-40.200000,[R]: 4 
09-19-40.200000,[R]: 5 
09-19-40.207000,[R]: 6 
09-19-40.225000,[R]: 20 
09-19-40.228000,[R]: 1 
09-19-40.229000,S 1 	RSSI: 44
09-19-40.230000,[R]: 2 
09-19-40.238000,[R]: 50 
09-19-40.239000,S 3 	RSSI: 44
09-19-40.240000,[R]: 3 
09-19-40.240000,[R]: 4 
09-19-40.242000,[R]: 5 
09-19-40.243000,[R]: 6 
09-19-40.247000,[R]: 20 
09-19-40.247000,[R]: 1 
09-19-40.253000,[R]: 2 
09-19-40.253000,[R]: 50 
09-19-40.258000,[R]: 3 
09-19-40.265000,[R]: 4 
09-19-40.273000,[R]: 5 
09-19-40.278000,[R]: 6 
09-19-40.283000,[R]: 20 
09-19-40.290000,[R]: 1 
09-19-40.302000,S 1 	RSSI: 44
09-19-40.302000,[R]: 2 
09-19-40.303000,[R]: 50 
09-19-40.303000,[R]: 3 
09-19-40.323000,[R]: 4 
09-19-40.324000,S 6 	RSSI: 44
09-19-40.336000,[R]: 5 
09-19-40.341000,S 8 	RSSI: 45
09-19-40.342000,[R]: 6 
09-19-40.343000,[R]: 20 
09-19-40.358000,[R]: 1 
09-19-40.365000,S 1 	RSSI: 44
09-19-40.366000,[R]: 2 
09-19-40.366000,[R]: 50 
09-19-40.367000,S 3 	RSSI: 44
09-19-40.367000,[R]: 3 
09-19-40.385000,S 5 	RSSI: 44
09-19-40.386000,[R]: 4 
09-19-40.386000,[R]: 5 
09-19-40.387000,[R]: 6 
09-19-40.387000,[R]: 20 
09-19-40.388000,[R]: 1 
09-19-40.388000,S 1 	RSSI: 44
09-19-40.389000,S 7 	RSSI: 44
09-19-40.390000,[R]: 2 
09-19-40.391000,[R]: 50 
09-19-40.391000,S 3 	RSSI: 44
09-19-40.392000,[R]: 3 
09-19-40.392000,S 5 	RSSI: 44
09-19-40.418000,[R]: 4 
09-19-40.419000,S 4 	RSSI: 44
09-19-40.419000,[R]: 5 
09-19-40.420000,[R]: 6 
09-19-40.425000,S 7 	RSSI: 44
09-19-40.426000,[R]: 20 
09-19-40.426000,[R]: 1 
09-19-40.435000,S 1 	RSSI: 44
09-19-40.436000,[R]: 2 
09-19-40.436000,[R]: 50 
09-19-40.437000,S 5 	RSSI: 44
09-19-40.437000,[R]: 3 
09-19-40.438000,[R]: 4 
09-19-40.438000,[R]: 5 
09-19-40.464000,[R]: 6 
09-19-40.468000,S 3 	RSSI: 44
09-19-40.469000,[R]: 20 
09-19-40.469000,[R]: 1 
09-19-40.471000,S 1 	RSSI: 44
09-19-40.471000,S 5 	RSSI: 44
09-19-40.471000,[R]: 2 
09-19-40.478000,[R]: 50 
09-19-40.481000,[R]: 3 
09-19-40.482000,S 4 	RSSI: 44
09-19-40.484000,[R]: 4 
09-19-40.485000,S 6 	RSSI: 44
09-19-40.492000,[R]: 5 
09-19-40.493000,S 3 	RSSI: 44
09-19-40.494000,S 8 	RSSI: 45
09-19-40.495000,[R]: 6 
09-19-40.496000,S 5 	RSSI: 44
09-19-40.513000,[R]: 20 
09-19-40.514000,[R]: 1 
09-19-40.514000,S 1 	RSSI: 44
09-19-40.515000,[R]: 2 
09-19-40.546000,[R]: 50 
09-19-40.547000,S 3 	RSSI: 44
09-19-40.548000,S 7 	RSSI: 44
09-19-40.548000,[R]: 3 
09-19-40.549000,S 5 	RSSI: 44
09-19-40.549000,[R]: 4 
09-19-40.552000,S 6 	RSSI: 44
09-19-40.553000,[R]: 5 
09-19-40.553000,S 8 	RSSI: 45
09-19-40.558000,[R]: 6 
09-19-40.560000,[R]: 20 
09-19-40.562000,[R]: 1 
09-19-40.562000,S 1 	RSSI: 44
09-19-40.563000,[R]: 2 
09-19-40.587000,[R]: 50 
09-19-40.588000,S 3 	RSSI: 44
09-19-40.589000,[R]: 3 
09-19-40.589000,S 6 	RSSI: 44
09-19-40.590000,S 5 	RSSI: 44
09-19-40.591000,[R]: 4 
09-19-40.611000,S 8 	RSSI: 45
09-19-40.634000,[R]: 5 
09-19-40.635000,[R]: 6 
09-19-40.635000,S 7 	RSSI: 44
09-19-40.636000,[R]: 20 
09-19-40.636000,[R]: 1 
09-19-40.637000,S 1 	RSSI: 44
09-19-40.637000,S 3 	RSSI: 44
09-19-40.638000,[R]: 2 
09-19-40.651000,[R]: 50 
09-19-40.652000,S 5 	RSSI: 44
09-19-40.653000,[R]: 3 
09-19-40.666000,S 8 	RSSI: 45
09-19-40.667000,[R]: 4 
09-19-40.668000,[R]: 5 
09-19-40.668000,[R]: 6 
09-19-40.669000,S 3 	RSSI: 44
09-19-40.670000,[R]: 20 
09-19-40.670000,[R]: 1 
09-19-40.671000,S 1 	RSSI: 44
09-19-40.672000,S 5 	RSSI: 44
09-19-40.677000,[R]: 2 
09-19-40.683000,[R]: 50 
09-19-40.683000,S 8 	RSSI: 45
09-19-40.684000,[R]: 3 
09-19-40.685000,[R]: 4 
09-19-40.685000,[R]: 5 
09-19-40.687000,S 3 	RSSI: 44
09-19-40.688000,[R]: 6 
09-19-40.709000,S 5 	RSSI: 44
09-19-40.710000,[R]: 20 
09-19-40.710000,[R]: 1 
09-19-40.711000,S 1 	RSSI: 44
09-19-40.711000,[R]: 2 
09-19-40.712000,[R]: 50 
09-19-40.712000,[R]: 3 
09-19-40.718000,[R]: 4 
09-19-40.719000,S 6 	RSSI: 44
09-19-40.719000,[R]: 5 
09-19-40.720000,S 5 	RSSI: 44
09-19-40.720000,S 8 	RSSI: 45
09-19-40.721000,[R]: 6 
09-19-40.721000,[R]: 20 
09-19-40.728000,[R]: 1 
09-19-40.728000,S 1 	RSSI: 44
