50-29.442, 0 0 0 0 0 -0 0 0 0 0 0 0
50-29.455,"0 0 0 0 0 0 0 0 0 -0 0 68 0 0 0 63 0 0 0 0 0 0 0 0 0 "
50-29.468,"C-0 0-1 44-1 62-0 0-0 0-0 0-0 0-0 0-1 67-1 82-1 64-0 0-0 0-0 0-1 67-1 62"
50-29.510,S-0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 53 0 0 0 55 0 0 0 0 0 0 0 0 53 -0 0 0 0 0 0 0 0 71 73 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0
50-29.555,"0 0 0 0 0 0 67 0 0 0 0 60 -0 0 0 0 0 0 0 0 63 0 53 0 0 0 0 0 -0 0 75 0 0 0 65 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 70 0 60 0 0 0 0 0 -0 0 68 0 0 0 63 0 0 0 0 0 0 0 0 0 "
50-29.558,"""B. send_req"""
50-29.575,"C-0 0-1 44-0 0-0 0-0 0-0 0-0 0-0 0-1 66-0 0-1 63-0 0-0 0-0 0-1 66-1 62"
50-29.659,"S-0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 53 0 0 0 55 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 67 0 0 0 0 61 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 69 0 60 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "
50-29.673,"C-1 45-1 44-1 60-0 0-0 0-0 0-1 61-1 71-1 66-1 83-1 64-1 67-0 0-0 0-1 66-1 62"
50-29.760,"S-0 0 52 0 0 0 57 0 0 0 0 0 0 0 0 0 -44 0 53 0 0 0 55 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 71 0 0 0 0 0 69 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 -0 58 69 0 0 0 45 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 67 0 0 0 0 61 -0 0 0 0 0 0 0 0 63 0 53 0 0 0 68 0 -0 0 75 0 0 0 65 64 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 45 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 70 0 60 58 0 0 0 0 -0 0 68 0 0 0 63 65 0 0 0 0 0 0 0 0 "
