23-45-16.728000,[R]: 20 
23-45-16.732000,[R]: 1 
23-45-16.740000,[R]: 2 
23-45-16.764000,[R]: 50 
23-45-16.785000,[R]: 20 
23-45-16.804000,[R]: 1 
23-45-16.809000,S 1 	RSSI: 44
23-45-16.819000,[R]: 2 
23-45-16.824000,[R]: 50 
23-45-16.853000,[R]: 20 
23-45-16.869000,[R]: 1 
23-45-16.870000,S 1 	RSSI: 44
23-45-16.871000,[R]: 2 
23-45-16.872000,[R]: 50 
23-45-16.872000,[R]: 20 
23-45-16.873000,[R]: 1 
23-45-16.873000,S 1 	RSSI: 44
23-45-16.874000,[R]: 2 
23-45-16.874000,[R]: 50 
23-45-16.882000,[R]: 20 
23-45-16.893000,[R]: 1 
23-45-16.894000,S 1 	RSSI: 44
23-45-16.894000,[R]: 2 
23-45-16.895000,[R]: 50 
23-45-16.895000,[R]: 20 
23-45-16.896000,[R]: 1 
23-45-16.897000,[R]: 2 
23-45-16.901000,[R]: 50 
23-45-16.903000,[R]: 20 
23-45-16.904000,[R]: 1 
23-45-16.905000,[R]: 2 
23-45-16.913000,[R]: 50 
23-45-16.929000,[R]: 20 
23-45-16.930000,[R]: 1 
23-45-16.935000,[R]: 2 
23-45-16.952000,[R]: 50 
23-45-16.954000,[R]: 20 
23-45-16.956000,[R]: 1 
23-45-16.964000,[R]: 2 
23-45-16.968000,[R]: 50 
23-45-16.994000,[R]: 20 
23-45-16.995000,[R]: 1 
23-45-16.995000,[R]: 2 
23-45-16.996000,[R]: 50 
23-45-16.996000,[R]: 20 
23-45-16.996000,[R]: 1 
23-45-16.997000,[R]: 2 
23-45-17.003000,[R]: 50 
23-45-17.004000,[R]: 20 
23-45-17.005000,[R]: 1 
23-45-17.005000,[R]: 2 
23-45-17.023000,[R]: 50 
23-45-17.029000,[R]: 20 
23-45-17.042000,[R]: 1 
23-45-17.042000,[R]: 2 
23-45-17.043000,[R]: 50 
23-45-17.043000,[R]: 20 
23-45-17.044000,[R]: 1 
23-45-17.044000,[R]: 2 
23-45-17.076000,[R]: 50 
23-45-17.077000,[R]: 20 
23-45-17.105000,[R]: 1 
23-45-17.106000,[R]: 2 
23-45-17.124000,[R]: 50 
23-45-17.125000,[R]: 20 
23-45-17.125000,[R]: 1 
23-45-17.126000,[R]: 2 
23-45-17.126000,[R]: 50 
23-45-17.127000,[R]: 20 
23-45-17.127000,[R]: 1 
23-45-17.128000,[R]: 2 
23-45-17.170000,[R]: 50 
23-45-17.207000,[R]: 20 
23-45-17.398000,[R]: 1 
23-45-17.398000,[R]: 2 
23-45-17.399000,[R]: 50 
23-45-17.490000,[R]: 20 
23-45-17.490000,[R]: 1 
23-45-17.492000,[R]: 2 
23-45-17.496000,[R]: 50 
23-45-17.500000,[R]: 20 
23-45-17.502000,[R]: 1 
23-45-17.503000,[R]: 2 
23-45-17.503000,[R]: 50 
23-45-17.504000,[R]: 20 
23-45-17.505000,[R]: 1 
23-45-17.506000,[R]: 2 
23-45-17.506000,[R]: 50 
23-45-17.511000,[R]: 20 
23-45-17.512000,[R]: 1 
23-45-17.513000,[R]: 2 
23-45-17.514000,[R]: 50 
23-45-17.519000,[R]: 20 
23-45-17.522000,[R]: 1 
23-45-17.522000,[R]: 2 
23-45-17.523000,[R]: 50 
23-45-17.524000,[R]: 20 
23-45-17.524000,[R]: 1 
23-45-17.525000,[R]: 2 
23-45-17.525000,[R]: 50 
23-45-17.526000,[R]: 20 
23-45-17.529000,[R]: 1 
23-45-17.530000,[R]: 2 
23-45-17.532000,[R]: 50 
23-45-17.533000,[R]: 20 
23-45-17.534000,[R]: 1 
23-45-17.535000,[R]: 2 
23-45-17.535000,[R]: 50 
23-45-17.536000,[R]: 20 
23-45-17.540000,[R]: 1 
23-45-17.544000,[R]: 2 
23-45-17.545000,[R]: 50 
23-45-17.546000,[R]: 20 
23-45-17.549000,[R]: 1 
23-45-17.555000,[R]: 2 
23-45-17.555000,[R]: 50 
23-45-17.556000,[R]: 20 
23-45-17.557000,[R]: 1 
23-45-17.558000,[R]: 2 
23-45-17.559000,[R]: 50 
23-45-17.560000,[R]: 20 
23-45-17.560000,[R]: 1 
23-45-17.561000,[R]: 2 
23-45-17.566000,[R]: 50 
23-45-17.566000,[R]: 20 
23-45-17.571000,[R]: 1 
23-45-17.572000,[R]: 2 
23-45-17.573000,[R]: 50 
23-45-17.573000,[R]: 20 
23-45-17.574000,[R]: 1 
23-45-17.574000,[R]: 2 
23-45-17.575000,[R]: 50 
23-45-17.576000,[R]: 20 
23-45-17.576000,[R]: 1 
23-45-17.577000,[R]: 2 
23-45-17.577000,[R]: 50 
23-45-17.578000,[R]: 20 
23-45-17.579000,[R]: 1 
23-45-17.579000,[R]: 2 
23-45-17.580000,[R]: 50 
23-45-17.587000,[R]: 20 
23-45-17.588000,[R]: 1 
23-45-17.588000,[R]: 2 
23-45-17.589000,[R]: 50 
23-45-17.589000,[R]: 20 
23-45-17.590000,[R]: 1 
23-45-17.590000,[R]: 2 
23-45-17.591000,[R]: 50 
23-45-17.598000,[R]: 20 
23-45-17.599000,[R]: 1 
23-45-17.600000,[R]: 2 
23-45-17.601000,[R]: 50 
23-45-17.603000,[R]: 20 
23-45-17.603000,[R]: 1 
23-45-17.604000,[R]: 2 
23-45-17.604000,[R]: 50 
23-45-17.605000,[R]: 20 
23-45-17.605000,[R]: 1 
23-45-17.606000,[R]: 2 
23-45-17.606000,[R]: 50 
23-45-17.607000,[R]: 20 
23-45-17.615000,[R]: 1 
23-45-17.616000,[R]: 2 
23-45-17.617000,[R]: 50 
23-45-17.618000,[R]: 20 
23-45-17.618000,[R]: 1 
23-45-17.621000,[R]: 2 
23-45-17.623000,[R]: 50 
23-45-17.624000,[R]: 20 
23-45-17.625000,[R]: 1 
23-45-17.625000,[R]: 2 
23-45-17.626000,[R]: 50 
23-45-17.626000,[R]: 20 
23-45-17.627000,[R]: 1 
23-45-17.627000,[R]: 2 
23-45-17.628000,[R]: 50 
23-45-17.628000,[R]: 20 
23-45-17.628000,[R]: 1 
23-45-17.630000,[R]: 2 
23-45-17.634000,[R]: 50 
23-45-17.639000,[R]: 20 
23-45-17.640000,[R]: 1 
23-45-17.641000,[R]: 2 
23-45-17.644000,[R]: 50 
23-45-17.645000,[R]: 20 
23-45-17.646000,[R]: 1 
23-45-17.646000,[R]: 2 
23-45-17.647000,[R]: 50 
23-45-17.651000,[R]: 20 
23-45-17.652000,[R]: 1 
23-45-17.653000,[R]: 2 
23-45-17.653000,[R]: 50 
23-45-17.654000,[R]: 20 
23-45-17.654000,[R]: 1 
23-45-17.655000,[R]: 2 
23-45-17.655000,[R]: 50 
23-45-17.656000,[R]: 20 
23-45-17.657000,[R]: 1 
23-45-17.657000,[R]: 2 
23-45-17.658000,[R]: 50 
23-45-17.658000,[R]: 20 
23-45-17.661000,[R]: 1 
23-45-17.662000,[R]: 2 
23-45-17.662000,[R]: 50 
23-45-17.662000,[R]: 20 
23-45-17.666000,[R]: 1 
23-45-17.666000,[R]: 2 
23-45-17.667000,[R]: 50 
23-45-17.668000,[R]: 20 
23-45-17.669000,[R]: 1 
23-45-17.672000,[R]: 2 
23-45-17.674000,[R]: 50 
23-45-17.674000,[R]: 20 
23-45-17.678000,[R]: 1 
23-45-17.678000,[R]: 2 
23-45-17.681000,[R]: 50 
23-45-17.683000,[R]: 20 
23-45-17.685000,[R]: 1 
23-45-17.685000,[R]: 2 
23-45-17.686000,[R]: 50 
23-45-17.686000,[R]: 20 
23-45-17.687000,[R]: 1 
23-45-17.688000,[R]: 2 
23-45-17.692000,[R]: 50 
23-45-17.692000,[R]: 20 
23-45-17.693000,[R]: 1 
23-45-17.694000,[R]: 2 
23-45-17.694000,[R]: 50 
23-45-17.695000,[R]: 20 
23-45-17.695000,[R]: 1 
23-45-17.696000,[R]: 2 
23-45-17.696000,[R]: 50 
23-45-17.697000,[R]: 20 
23-45-17.699000,[R]: 1 
23-45-17.702000,[R]: 2 
23-45-17.702000,[R]: 50 
23-45-17.705000,[R]: 20 
23-45-17.705000,[R]: 1 
23-45-17.706000,[R]: 2 
23-45-17.707000,[R]: 50 
23-45-17.707000,[R]: 20 
23-45-17.708000,[R]: 1 
23-45-17.708000,[R]: 2 
23-45-17.712000,[R]: 50 
23-45-17.713000,[R]: 20 
23-45-17.714000,[R]: 1 
23-45-17.716000,[R]: 2 
23-45-17.716000,[R]: 50 
23-45-17.717000,[R]: 20 
23-45-17.717000,[R]: 1 
23-45-17.717000,[R]: 2 
23-45-17.718000,[R]: 50 
23-45-17.718000,[R]: 20 
23-45-17.723000,[R]: 1 
23-45-17.723000,[R]: 2 
23-45-17.724000,[R]: 50 
23-45-17.725000,[R]: 20 
23-45-17.725000,[R]: 1 
23-45-17.726000,[R]: 2 
23-45-17.726000,[R]: 50 
23-45-17.727000,[R]: 20 
23-45-17.728000,[R]: 1 
23-45-17.728000,[R]: 2 
23-45-17.729000,[R]: 50 
23-45-17.729000,[R]: 20 
23-45-17.738000,[R]: 1 
23-45-17.738000,[R]: 2 
23-45-17.739000,[R]: 50 
23-45-17.740000,[R]: 20 
23-45-17.741000,[R]: 1 
23-45-17.741000,[R]: 2 
23-45-17.742000,[R]: 50 
23-45-17.742000,[R]: 20 
23-45-17.743000,[R]: 1 
23-45-17.745000,[R]: 2 
23-45-17.748000,[R]: 50 
23-45-17.749000,[R]: 20 
23-45-17.750000,[R]: 1 
23-45-17.751000,[R]: 2 
23-45-17.751000,[R]: 50 
23-45-17.752000,[R]: 20 
23-45-17.753000,[R]: 1 
23-45-17.753000,[R]: 2 
23-45-17.756000,[R]: 50 
23-45-17.761000,[R]: 20 
23-45-17.761000,[R]: 1 
23-45-17.762000,[R]: 2 
23-45-17.763000,[R]: 50 
23-45-17.763000,[R]: 20 
23-45-17.765000,[R]: 1 
23-45-17.766000,[R]: 2 
23-45-17.767000,[R]: 50 
23-45-17.771000,[R]: 20 
23-45-17.772000,[R]: 1 
23-45-17.773000,[R]: 2 
23-45-17.773000,[R]: 50 
23-45-17.773000,[R]: 20 
23-45-17.776000,[R]: 1 
23-45-17.776000,[R]: 2 
23-45-17.777000,[R]: 50 
23-45-17.778000,[R]: 20 
23-45-17.778000,[R]: 1 
23-45-17.779000,[R]: 2 
23-45-17.780000,[R]: 50 
23-45-17.782000,[R]: 20 
23-45-17.785000,[R]: 1 
23-45-17.786000,[R]: 2 
23-45-17.787000,[R]: 50 
23-45-17.787000,[R]: 20 
23-45-17.788000,[R]: 1 
23-45-17.789000,[R]: 2 
23-45-17.793000,[R]: 50 
23-45-17.796000,[R]: 20 
23-45-17.796000,[R]: 1 
23-45-17.800000,[R]: 2 
23-45-17.801000,[R]: 50 
23-45-17.802000,[R]: 20 
23-45-17.803000,[R]: 1 
23-45-17.804000,[R]: 2 
23-45-17.806000,[R]: 50 
23-45-17.807000,[R]: 20 
23-45-17.807000,[R]: 1 
23-45-17.808000,[R]: 2 
23-45-17.808000,[R]: 50 
23-45-17.809000,[R]: 20 
23-45-17.810000,[R]: 1 
23-45-17.811000,[R]: 2 
23-45-17.812000,[R]: 50 
23-45-17.812000,[R]: 20 
23-45-17.813000,[R]: 1 
23-45-17.817000,[R]: 2 
23-45-17.818000,[R]: 50 
23-45-17.818000,[R]: 20 
23-45-17.819000,[R]: 1 
23-45-17.820000,[R]: 2 
23-45-17.820000,[R]: 50 
23-45-17.821000,[R]: 20 
23-45-17.821000,[R]: 1 
23-45-17.822000,[R]: 2 
23-45-17.822000,[R]: 50 
23-45-17.823000,[R]: 20 
23-45-17.823000,[R]: 1 
23-45-17.826000,[R]: 2 
23-45-17.826000,[R]: 50 
23-45-17.827000,[R]: 20 
23-45-17.828000,[R]: 1 
23-45-17.828000,[R]: 2 
23-45-17.829000,[R]: 50 
23-45-17.829000,[R]: 20 
23-45-17.830000,[R]: 1 
23-45-17.831000,[R]: 2 
23-45-17.837000,[R]: 50 
23-45-17.837000,[R]: 20 
23-45-17.838000,[R]: 1 
23-45-17.838000,[R]: 2 
23-45-17.839000,[R]: 50 
23-45-17.839000,[R]: 20 
23-45-17.840000,[R]: 1 
23-45-17.841000,[R]: 2 
23-45-17.841000,[R]: 50 
23-45-17.842000,[R]: 20 
23-45-17.843000,[R]: 1 
23-45-17.843000,[R]: 2 
23-45-17.847000,[R]: 50 
23-45-17.850000,[R]: 20 
23-45-17.851000,[R]: 1 
23-45-17.852000,[R]: 2 
23-45-17.853000,[R]: 50 
23-45-17.853000,[R]: 20 
23-45-17.854000,[R]: 1 
23-45-17.856000,[R]: 2 
23-45-17.856000,[R]: 50 
23-45-17.857000,[R]: 20 
23-45-17.857000,[R]: 1 
23-45-17.858000,[R]: 2 
23-45-17.859000,[R]: 50 
23-45-17.863000,[R]: 20 
23-45-17.865000,[R]: 1 
23-45-17.867000,[R]: 2 
23-45-17.868000,[R]: 50 
23-45-17.868000,[R]: 20 
23-45-17.875000,[R]: 1 
23-45-17.877000,[R]: 2 
23-45-17.878000,[R]: 50 
23-45-17.880000,[R]: 20 
23-45-17.880000,[R]: 1 
23-45-17.886000,[R]: 2 
23-45-17.886000,[R]: 50 
23-45-17.887000,[R]: 20 
23-45-17.887000,[R]: 1 
23-45-17.889000,[R]: 2 
23-45-17.894000,[R]: 50 
23-45-17.894000,[R]: 20 
23-45-17.895000,[R]: 1 
23-45-17.895000,[R]: 2 
23-45-17.896000,[R]: 50 
23-45-17.897000,[R]: 20 
23-45-17.898000,[R]: 1 
23-45-17.900000,[R]: 2 
23-45-17.907000,[R]: 50 
23-45-17.907000,[R]: 20 
23-45-17.908000,[R]: 1 
23-45-17.909000,[R]: 2 
23-45-17.910000,[R]: 50 
23-45-17.910000,[R]: 20 
23-45-17.911000,[R]: 1 
23-45-17.912000,[R]: 2 
23-45-17.917000,[R]: 50 
23-45-17.920000,[R]: 20 
23-45-17.921000,[R]: 1 
23-45-17.921000,[R]: 2 
23-45-17.922000,[R]: 50 
23-45-17.923000,[R]: 20 
23-45-17.923000,[R]: 1 
23-45-17.932000,[R]: 2 
23-45-17.932000,[R]: 50 
23-45-17.933000,[R]: 20 
23-45-17.934000,[R]: 1 
23-45-17.934000,[R]: 2 
23-45-17.935000,[R]: 50 
23-45-17.936000,[R]: 20 
23-45-17.941000,[R]: 1 
23-45-17.941000,[R]: 2 
23-45-17.942000,[R]: 50 
23-45-17.942000,[R]: 20 
23-45-17.943000,[R]: 1 
23-45-17.944000,[R]: 2 
23-45-17.945000,[R]: 50 
23-45-17.945000,[R]: 20 
23-45-17.949000,[R]: 1 
23-45-17.953000,[R]: 2 
23-45-17.954000,[R]: 50 
23-45-17.954000,[R]: 20 
23-45-17.955000,[R]: 1 
23-45-17.955000,[R]: 2 
23-45-17.960000,[R]: 50 
23-45-17.961000,[R]: 20 
23-45-17.961000,[R]: 1 
23-45-17.962000,[R]: 2 
23-45-17.963000,[R]: 50 
23-45-17.963000,[R]: 20 
23-45-17.965000,[R]: 1 
23-45-17.965000,[R]: 2 
23-45-17.976000,[R]: 50 
23-45-17.978000,[R]: 20 
23-45-17.979000,[R]: 1 
23-45-17.982000,[R]: 2 
23-45-17.989000,[R]: 50 
23-45-17.990000,[R]: 20 
23-45-17.990000,[R]: 1 
23-45-17.991000,[R]: 2 
23-45-17.992000,[R]: 50 
23-45-17.992000,[R]: 3 
23-45-17.993000,[R]: 1 
23-45-17.993000,[R]: 2 
23-45-17.994000,[R]: 50 
23-45-17.995000,[R]: 3 
23-45-17.995000,[R]: 1 
23-45-17.996000,[R]: 2 
23-45-17.996000,[R]: 50 
23-45-18.002000,[R]: 3 
23-45-18.002000,[R]: 1 
23-45-18.003000,[R]: 2 
23-45-18.003000,[R]: 50 
23-45-18.004000,[R]: 3 
23-45-18.004000,[R]: 1 
