43-43.565,20
43-43.876,""
43-43.911,"1 "
43-43.920,"50 "
43-43.930,"20 "
43-43.936,"1 "
43-43.952,"50 "
43-43.954,"2 "
43-43.960,"1 "
43-43.961,"50 "
43-43.963,"S 2 50"
43-43.964,"2 "
43-43.965,"1 "
43-43.966,"50 "
43-43.967,"20 "
43-43.969,"1 "
43-43.970,"50 "
43-43.971,"20 "
43-43.972,"1 "
43-43.973,"50 "
43-43.974,"2 "
43-43.975,"1 "
43-43.991,"50 "
43-43.993,"S 2 50"
43-43.997,"2 "
43-44.001,"1 "
43-44.002,"50 "
43-44.014,"20 "
43-44.015,"1 "
43-44.019,"50 "
43-44.020,"20 "
43-44.021,"1 "
43-44.023,"50 "
43-44.024,"2 "
43-44.025,"1 "
43-44.026,"50 "
43-44.030,"S 2 50"
43-44.037,"2 "
43-44.044,"1 "
43-44.046,"50 "
43-44.047,"20 "
43-44.048,"1 "
43-44.049,"50 "
43-44.050,"20 "
43-44.056,"1 "
43-44.057,"50 "
43-44.058,"2 "
43-44.065,"1 "
43-44.068,"50 "
43-44.070,"S 2 50"
43-44.071,"2 "
43-44.074,"1 "
43-44.075,"50 "
43-44.080,"20 "
43-44.081,"1 "
43-44.082,"50 "
43-44.084,"20 "
43-44.086,"1 "
43-44.088,"50 "
43-44.089,"2 "
43-44.090,"1 "
43-44.092,"50 "
43-44.093,"S 2 50"
43-44.094,"2 "
43-44.098,"1 "
43-44.099,"50 "
43-44.102,"20 "
43-44.103,"1 "
43-44.104,"50 "
43-44.105,"20 "
43-44.106,"1 "
43-44.108,"50 "
43-44.109,"2 "
43-44.110,"1 "
43-44.114,"50 "
43-44.117,"S 2 50"
43-44.119,"2 "
43-44.120,"1 "
43-44.122,"50 "
43-44.123,"20 "
43-44.124,"1 "
43-44.126,"50 "
43-44.129,"20 "
43-44.130,"1 "
43-44.132,"50 "
43-44.135,"2 "
43-44.379,"1 "
43-44.383,"50 "
43-44.387,"S 2 50"
43-44.404,"2 "
43-44.409,"1 "
43-44.429,"50 "
43-44.431,"20 "
43-44.433,"1 "
43-44.437,"50 "
43-44.438,"20 "
43-44.441,"1 "
43-44.442,"50 "
43-44.447,"2 "
43-44.450,"1 "
43-44.452,"50 "
43-44.458,"S 2 50"
43-44.459,"2 "
43-44.460,"1 "
43-44.463,"50 "
43-44.465,"20 "
43-44.467,"1 "
43-44.470,"50 "
43-44.471,"20 "
43-44.472,"1 "
43-44.474,"50 "
43-44.492,"2 "
43-44.496,"1 "
43-44.497,"50 "
43-44.499,"S 2 50"
43-44.499,"2 "
43-44.500,"1 "
43-44.501,"50 "
43-44.505,"20 "
43-44.506,"1 "
43-44.508,"50 "
43-44.510,"20 "
43-44.512,"1 "
43-44.520,"50 "
43-44.521,"2 "
43-44.522,"1 "
43-44.523,"50 "
43-44.528,"S 2 50"
43-44.530,"2 "
43-44.534,"1 "
43-44.535,"50 "
43-44.537,"20 "
43-44.540,"1 "
43-44.541,"50 "
43-44.542,"20 "
43-44.562,"1 "
43-44.563,"50 "
43-44.565,"2 "
43-44.568,"1 "
43-44.569,"50 "
43-44.571,"S 2 50"
43-44.572,"2 "
43-44.573,"1 "
43-44.574,"50 "
43-44.575,"20 "
43-44.576,"1 "
43-44.577,"50 "
43-44.584,"20 "
43-44.585,"1 "
43-44.586,"50 "
43-44.588,"2 "
43-44.591,"1 "
43-44.592,"50 "
43-44.597,"S 2 50"
43-44.598,"2 "
43-44.601,"1 "
43-44.603,"50 "
43-44.604,"20 "
43-44.605,"1 "
43-44.606,"50 "
43-44.607,"20 "
43-44.608,"1 "
43-44.619,"50 "
43-44.621,"2 "
43-44.622,"1 "
43-44.624,"50 "
43-44.625,"S 2 50"
43-44.636,"2 "
43-44.640,"1 "
43-44.650,"50 "
43-44.651,"20 "
43-44.652,"1 "
43-44.653,"50 "
43-44.654,"20 "
43-44.656,"1 "
43-44.658,"50 "
43-44.659,"2 "
43-44.661,"1 "
43-44.683,"50 "
43-44.684,"S 2 50"
43-44.686,"2 "
43-44.687,"1 "
43-44.688,"50 "
43-44.689,"20 "
43-44.690,"1 "
43-44.691,"50 "
43-44.692,"20 "
43-44.693,"1 "
43-44.700,"50 "
43-44.701,"2 "
43-44.703,"1 "
43-44.707,"50 "
43-44.709,"S 2 50"
43-44.710,"2 "
43-44.711,"1 "
43-44.714,"50 "
43-44.715,"20 "
43-44.716,"1 "
43-44.718,"50 "
43-44.726,"20 "
43-44.726,"1 "
43-44.727,"50 "
43-44.728,"2 "
43-44.729,"1 "
43-44.731,"50 "
43-44.733,"2 "
43-44.734,"1 "
43-44.735,"50 "
43-44.743,"20 "
43-44.744,"1 "
43-44.746,"50 "
43-44.747,"20 "
43-44.748,"1 "
43-44.766,"50 "
43-44.770,"2 "
43-44.770,"1 "
43-44.772,"50 "
43-44.773,"S 2 50"
43-44.774,"2 "
43-44.775,"1 "
43-44.776,"50 "
43-44.778,"20 "
43-44.790,"1 "
43-44.791,"50 "
43-44.797,"20 "
43-44.798,"1 "
43-44.799,"50 "
43-44.800,"2 "
43-44.801,"1 "
43-44.802,"50 "
43-44.804,"S 2 50"
43-44.805,"2 "
43-44.818,"1 "
43-44.820,"50 "
43-44.821,"20 "
43-44.822,"1 "
43-44.823,"50 "
43-44.824,"20 "
43-44.825,"1 "
43-44.826,"50 "
43-44.827,"2 "
43-44.828,"1 "
43-44.834,"50 "
43-44.835,"S 2 50"
43-44.836,"2 "
43-44.837,"1 "
43-44.869,"50 "
43-44.873,"20 "
43-44.897,"1 "
43-44.904,"50 "
43-44.908,"20 "
43-44.927,"1 "
43-44.938,"50 "
43-44.943,"2 "
43-44.973,"1 "
43-44.987,"50 "
43-44.990,"S 2 50"
43-44.991,"2 "
43-44.993,"1 "
43-44.994,"50 "
43-44.997,"20 "
43-44.998,"1 "
43-45.002,"50 "
43-45.004,"20 "
43-45.005,"1 "
43-45.007,"50 "
43-45.008,"2 "
43-45.009,"1 "
43-45.010,"50 "
43-45.013,"S 2 50"
43-45.015,"2 "
43-45.020,"1 "
43-45.021,"50 "
43-45.022,"20 "
43-45.024,"1 "
43-45.025,"50 "
43-45.030,"20 "
43-45.031,"1 "
43-45.033,"50 "
43-45.033,"2 "
43-45.034,"1 "
43-45.036,"50 "
43-45.042,"S 2 50"
43-45.043,"2 "
43-45.046,"1 "
43-45.052,"50 "
43-45.053,"20 "
43-45.054,"1 "
43-45.055,"50 "
43-45.057,"20 "
43-45.058,"1 "
43-45.059,"50 "
43-45.063,"2 "
43-45.065,"1 "
43-45.066,"50 "
43-45.068,"S 2 50"
43-45.069,"2 "
43-45.074,"1 "
43-45.075,"50 "
43-45.076,"20 "
43-45.077,"1 "
43-45.078,"50 "
43-45.080,"20 "
43-45.084,"1 "
43-45.086,"50 "
43-45.088,"2 "
43-45.089,"1 "
43-45.091,"50 "
43-45.093,"S 2 50"
43-45.094,"2 "
43-45.095,"1 "
43-45.097,"50 "
43-45.098,"20 "
43-45.099,"1 "
43-45.106,"50 "
43-45.107,"20 "
43-45.108,"1 "
43-45.109,"50 "
43-45.110,"2 "
43-45.113,"1 "
43-45.116,"50 "
43-45.117,"S 2 50"
43-45.118,"2 "
43-45.120,"1 "
43-45.121,"50 "
43-45.124,"20 "
43-45.133,"1 "
43-45.137,"50 "
43-45.138,"20 "
43-45.139,"1 "
43-45.140,"50 "
43-45.145,"2 "
43-45.146,"1 "
43-45.147,"50 "
43-45.149,"S 2 50"
43-45.150,"2 "
43-45.151,"1 "
43-45.154,"50 "
43-45.157,"20 "
43-45.158,"1 "
43-45.160,"50 "
43-45.178,"20 "
43-45.180,"1 "
43-45.207,"50 "
43-45.208,"2 "
43-45.209,"1 "
43-45.210,"50 "
43-45.212,"S 2 50"
43-45.213,"2 "
43-45.215,"1 "
43-45.217,"50 "
43-45.218,"20 "
43-45.220,"1 "
43-45.221,"50 "
43-45.232,"20 "
43-45.255,"1 "
43-45.256,"50 "
43-45.257,"2 "
43-45.260,"1 "
43-45.263,"50 "
43-45.265,"S 2 50"
43-45.270,"2 "
43-45.272,"1 "
43-45.273,"50 "
43-45.275,"20 "
43-45.276,"1 "
43-45.277,"50 "
43-45.279,"20 "
43-45.290,"1 "
43-45.292,"50 "
43-45.296,"2 "
43-45.298,"1 "
43-45.301,"50 "
43-45.305,"S 2 50"
43-45.307,"2 "
43-45.308,"1 "
43-45.314,"50 "
43-45.318,"S 2 50"
43-45.318,"2 "
43-45.325,"20 "
43-45.326,"1 "
43-45.333,"50 "
43-45.334,"2 "
43-45.335,"1 "
43-45.336,"50 "
43-45.337,"S 2 50"
43-45.338,"2 "
43-45.339,"1 "
43-45.343,"50 "
43-45.344,"20 "
43-45.346,"1 "
43-45.348,"50 "
43-45.354,"20 "
43-45.355,"1 "
43-45.356,"50 "
43-45.357,"2 "
43-45.359,"1 "
43-45.360,"50 "
43-45.375,"S 2 50"
43-45.376,"2 "
43-45.377,"1 "
43-45.377,"50 "
43-45.378,"20 "
43-45.379,"1 "
43-45.392,"50 "
43-45.421,"20 "
43-45.434,"1 "
43-45.437,"50 "
43-45.441,"2 "
43-45.442,"1 "
43-45.444,"50 "
43-45.447,"S 2 50"
43-45.449,"2 "
43-45.461,"1 "
43-45.466,"50 "
43-45.469,"2 "
43-45.471,"20 "
43-45.473,"1 "
43-45.491,"50 "
43-45.492,"2 "
43-45.493,"1 "
43-45.495,"50 "
43-45.498,"S 2 50"
43-45.499,"2 "
43-45.501,"1 "
43-45.502,"50 "
43-45.503,"2 "
43-45.504,"20 "
43-45.505,"1 "
43-45.507,"50 "
43-45.514,"2 "
43-45.515,"1 "
43-45.520,"50 "
43-45.523,"S 2 50"
43-45.524,"2 "
43-45.525,"1 "
43-45.527,"50 "
43-45.531,"20 "
43-45.533,"1 "
43-45.534,"50 "
43-45.535,"20 "
43-45.537,"1 "
43-45.539,"50 "
43-45.540,"2 "
43-45.542,"1 "
43-45.543,"50 "
43-45.546,"S 2 50"
43-45.547,"2 "
43-45.555,"1 "
43-45.556,"50 "
43-45.557,"20 "
43-45.558,"1 "
43-45.559,"50 "
43-45.565,"20 "
43-45.565,"1 "
43-45.566,"50 "
43-45.567,"2 "
43-45.567,"1 "
43-45.568,"50 "
43-45.569,"S 2 50"
43-45.573,"2 "
43-45.574,"1 "
43-45.576,"50 "
43-45.576,"20 "
43-45.577,"1 "
43-45.585,"50 "
43-45.586,"2 "
43-45.587,"1 "
43-45.588,"50 "
43-45.589,"2 "
43-45.591,"S 2 50"
43-45.592,"1 "
43-45.594,"50 "
43-45.596,"2 "
43-45.597,"20 "
43-45.598,"1 "
43-45.599,"50 "
43-45.600,"20 "
43-45.604,"1 "
43-45.605,"50 "
43-45.606,"2 "
43-45.608,"S 2 50"
43-45.609,"1 "
43-45.610,"50 "
43-45.614,"2 "
43-45.623,"S 2 50"
43-45.624,"1 "
43-45.625,"50 "
43-45.627,"20 "
43-45.628,"1 "
43-45.634,"50 "
43-45.636,"20 "
43-45.637,"1 "
43-45.639,"50 "
43-45.640,"2 "
43-45.644,"S 2 50"
43-45.646,"1 "
43-45.647,"50 "
43-45.648,"2 "
43-45.649,"1 "
43-45.651,"50 "
43-45.667,"20 "
43-45.669,"1 "
43-45.670,"50 "
43-45.672,"20 "
43-45.673,"1 "
43-45.677,"50 "
43-45.679,"2 "
43-45.680,"1 "
43-45.681,"50 "
43-45.683,"2 "
43-45.684,"1 "
43-45.687,"50 "
43-45.691,"20 "
43-45.693,"1 "
43-45.694,"50 "
43-45.697,"2 "
43-45.705,"1 "
43-45.707,"50 "
43-45.708,"2 "
43-45.710,"1 "
43-45.711,"50 "
43-45.716,"2 "
43-45.717,"20 "
43-45.719,"1 "
43-45.720,"50 "
43-45.722,"20 "
43-45.724,"1 "
43-45.726,"50 "
43-45.732,"2 "
43-45.735,"1 "
43-45.743,"50 "
43-45.744,"2 "
43-45.747,"1 "
43-45.748,"50 "
43-45.750,"20 "
43-45.753,"1 "
43-45.755,"50 "
43-45.756,"20 "
43-45.757,"1 "
43-45.758,"50 "
43-45.772,"2 "
43-45.773,"1 "
43-45.774,"50 "
43-45.775,"2 "
43-45.777,"1 "
43-45.778,"50 "
43-45.783,"20 "
43-45.784,"1 "
43-45.785,"50 "
43-45.787,"20 "
43-45.788,"1 "
43-45.789,"50 "
43-45.793,"2 "
43-45.795,"1 "
43-45.796,"50 "
43-45.802,"2 "
43-45.804,"1 "
43-45.805,"50 "
43-45.807,"20 "
43-45.808,"1 "
43-45.810,"50 "
43-45.812,"20 "
43-45.814,"1 "
43-45.815,"50 "
43-45.820,"2 "
43-45.827,"1 "
43-45.839,"50 "
43-45.842,"2 "
43-45.856,"1 "
43-45.857,"50 "
43-45.859,"20 "
43-45.863,"1 "
43-45.867,"50 "
43-45.868,"20 "
43-45.869,"1 "
43-45.870,"50 "
43-45.871,"2 "
43-45.873,"1 "
43-45.875,"50 "
43-45.877,"2 "
43-45.879,"1 "
43-45.880,"50 "
43-45.884,"20 "
43-45.896,"1 "
43-45.898,"50 "
43-45.899,"20 "
43-45.900,"1 "
43-45.903,"50 "
43-45.905,"2 "
43-45.906,"1 "
43-45.908,"50 "
43-45.910,"2 "
43-45.914,"1 "
43-45.916,"50 "
43-45.917,"20 "
43-45.919,"1 "
43-45.920,"50 "
43-45.922,"20 "
43-45.923,"1 "
43-45.925,"50 "
43-45.926,"2 "
43-45.927,"1 "
43-45.932,"50 "
43-45.935,"2 "
43-45.936,"1 "
43-45.937,"50 "
43-45.939,"20 "
43-45.942,"1 "
43-45.946,"50 "
43-45.947,"20 "
43-45.949,"1 "
43-45.950,"50 "
43-45.951,"2 "
43-45.952,"1 "
43-45.955,"50 "
43-45.957,"2 "
43-45.958,"1 "
43-45.960,"50 "
43-45.961,"20 "
43-45.965,"1 "
43-45.967,"50 "
43-45.968,"20 "
43-45.970,"1 "
43-45.971,"50 "
43-45.972,"2 "
43-45.973,"1 "
43-45.977,"50 "
43-45.981,"2 "
43-45.982,"1 "
43-45.983,"50 "
43-45.988,"20 "
43-45.990,"1 "
43-45.991,"50 "
43-45.993,"20 "
43-46.011,"1 "
43-46.013,"50 "
43-46.015,"2 "
43-46.017,"1 "
43-46.021,"50 "
43-46.022,"2 "
43-46.023,"1 "
43-46.024,"50 "
43-46.026,"20 "
43-46.027,"1 "
43-46.029,"50 "
43-46.033,"20 "
43-46.034,"1 "
43-46.035,"50 "
43-46.037,"2 "
43-46.041,"1 "
43-46.043,"50 "
43-46.044,"2 "
43-46.046,"1 "
43-46.047,"50 "
43-46.048,"20 "
43-46.054,"1 "
43-46.055,"50 "
43-46.056,"20 "
43-46.058,"1 "
43-46.059,"50 "
43-46.061,"2 "
43-46.065,"1 "
43-46.066,"50 "
43-46.068,"2 "
43-46.071,"1 "
43-46.073,"50 "
43-46.076,"20 "
43-46.077,"1 "
43-46.080,"50 "
43-46.085,"20 "
43-46.087,"1 "
43-46.088,"50 "
43-46.089,"2 "
43-46.090,"1 "
43-46.092,"50 "
43-46.093,"2 "
43-46.094,"1 "
43-46.098,"50 "
43-46.100,"20 "
43-46.101,"1 "
43-46.102,"50 "
43-46.106,"2 "
43-46.118,"1 "
43-46.119,"50 "
43-46.120,"2 "
43-46.121,"1 "
43-46.123,"50 "
43-46.124,"2 "
43-46.125,"20 "
43-46.132,"1 "
43-46.133,"50 "
43-46.135,"20 "
43-46.136,"1 "
43-46.137,"50 "
43-46.138,"2 "
43-46.141,"1 "
43-46.143,"50 "
43-46.145,"2 "
43-46.146,"1 "
43-46.148,"50 "
43-46.151,"20 "
43-46.152,"1 "
43-46.153,"50 "
43-46.155,"20 "
43-46.156,"1 "
43-46.157,"50 "
43-46.158,"2 "
43-46.165,"1 "
43-46.166,"50 "
43-46.167,"2 "
43-46.169,"1 "
43-46.172,"50 "
43-46.173,"20 "
43-46.176,"1 "
43-46.177,"50 "
43-46.180,"20 "
43-46.189,"1 "
43-46.191,"50 "
43-46.192,"2 "
43-46.193,"1 "
43-46.194,"50 "
43-46.201,"2 "
43-46.202,"1 "
43-46.204,"50 "
43-46.206,"20 "
43-46.208,"1 "
43-46.210,"50 "
43-46.225,"20 "
43-46.231,"1 "
43-46.242,"50 "
43-46.247,"2 "
43-46.253,"1 "
43-46.255,"50 "
43-46.256,"2 "
43-46.258,"1 "
43-46.260,"50 "
43-46.269,"20 "
43-46.270,"1 "
43-46.271,"50 "
43-46.272,"20 "
43-46.273,"1 "
43-46.275,"50 "
43-46.276,"2 "
43-46.281,"1 "
43-46.283,"50 "
43-46.284,"2 "
43-46.285,"1 "
43-46.286,"50 "
43-46.290,"20 "
43-46.291,"1 "
43-46.293,"50 "
43-46.294,"20 "
43-46.296,"1 "
43-46.302,"50 "
43-46.303,"2 "
43-46.304,"1 "
43-46.305,"50 "
43-46.307,"2 "
43-46.308,"1 "
43-46.309,"50 "
43-46.310,"20 "
43-46.313,"1 "
43-46.314,"50 "
43-46.316,"20 "
43-46.317,"1 "
43-46.322,"50 "
43-46.334,"2 "
43-46.336,"1 "
43-46.337,"50 "
43-46.338,"2 "
43-46.339,"1 "
43-46.340,"50 "
43-46.342,"20 "
43-46.351,"1 "
43-46.352,"50 "
43-46.354,"20 "
43-46.355,"1 "
43-46.357,"50 "
43-46.358,"2 "
43-46.359,"1 "
43-46.360,"50 "
43-46.363,"2 "
43-46.364,"1 "
43-46.372,"50 "
43-46.373,"20 "
43-46.375,"1 "
43-46.376,"50 "
43-46.377,"20 "
43-46.384,"1 "
43-46.385,"50 "
43-46.386,"2 "
43-46.387,"1 "
43-46.389,"50 "
43-46.391,"2 "
43-46.408,"1 "
43-46.409,"50 "
43-46.410,"20 "
43-46.415,"1 "
43-46.419,"50 "
43-46.420,"20 "
43-46.421,"1 "
43-46.423,"50 "
43-46.424,"2 "
43-46.426,"1 "
43-46.432,"50 "
43-46.434,"2 "
43-46.435,"1 "
43-46.437,"50 "
43-46.439,"20 "
43-46.441,"1 "
43-46.443,"50 "
43-46.444,"20 "
43-46.446,"1 "
43-46.452,"50 "
43-46.453,"2 "
43-46.455,"1 "
43-46.458,"50 "
43-46.460,"2 "
43-46.461,"1 "
43-46.463,"50 "
43-46.464,"20 "
43-46.466,"1 "
43-46.467,"50 "
43-46.485,"20 "
43-46.487,"1 "
43-46.490,"50 "
43-46.491,"2 "
43-46.492,"1 "
43-46.496,"50 "
43-46.497,"2 "
43-46.498,"1 "
43-46.500,"50 "
43-46.501,"20 "
43-46.502,"1 "
43-46.506,"50 "
43-46.508,"20 "
43-46.515,"1 "
43-46.520,"50 "
43-46.521,"2 "
43-46.522,"1 "
43-46.523,"50 "
43-46.526,"2 "
43-46.527,"1 "
43-46.528,"50 "
