51-14.460,"0 "
,
51-14.470,"0 "
,
51-14.474,"10 "
,
51-14.481,10
,
51-14.485,"20 "
,
51-14.490,"10 "
,
51-14.491,"1 "
,
51-14.492,"50 "
,
51-14.501,"20 "
,
51-14.503,"10 "
,
51-14.503,"1 "
,
51-14.505,"50 "
,
51-14.506,"10 "
,
51-14.507,"2 "
,
51-14.512,"10 "
,
51-14.513,"1 "
,
51-14.514,"50 "
,
51-14.518,"20 "
,
51-14.521,"10 "
,
51-14.522,"1 "
,
51-14.525,"50 "
,
51-14.526,"10 "
,
51-14.527,"2 "
,
51-14.532,"0 "
,
51-14.536,"1 "
,
51-14.537,"50 "
,
51-14.542,"10 "
,
51-14.543,"2 "
,
51-14.546,"20 "
,
51-14.547,"10 "
,
51-14.548,"1 "
,
51-14.552,"50 "
,
51-14.553,"10 "
,
51-14.556,"2 "
,
51-14.561,10
,
51-14.562,""
,
51-14.564,"1 "
,
51-14.567,"50 "
,
51-14.568,"20 "
,
51-14.570,"10 "
,
51-14.572,"1 "
,
51-14.574,"50 "
,
51-14.575,"10 "
,
51-14.577,"2 "
,
51-14.583,"10 "
,
51-14.585,"1 "
,
51-14.586,"50 "
,
51-14.589,"10 "
,
51-14.592,"2 "
,
51-14.596,"20 "
,
51-14.598,"10 "
,
51-14.601,"1 "
,
51-14.605,"50 "
,
51-14.606,"10 "
,
51-14.607,"2 "
,
51-14.613,"0 "
,
51-14.625,"1 "
,
51-14.626,"50 "
,
51-14.627,"20 "
,
51-14.628,"10 "
,
51-14.629,"1 "
,
51-14.630,"50 "
,
51-14.631,"10 "
,
51-14.632,"2 "
,
51-14.636,"10 "
,
51-14.637,"1 "
,
51-14.639,"50 "
,
51-14.641,"10 "
,
51-14.643,"2 "
,
51-14.646,"20 "
,
51-14.647,"10 "
,
51-14.649,"1 "
,
51-14.650,"50 "
,
51-14.654,"0 "
,
51-14.673,"2 "
,
51-14.674,"10 "
,
51-14.675,"1 "
,
51-14.677,"50 "
,
51-14.680,"20 "
,
