45-47.817,"""Scanner enabled"""
45-49.976,"""1. ---a_n"
45-50.002,"w_sensor_enters---"""
45-52.206,"""2. ---a_new_sensor_en"
45-52.221,"ers---"""
45-52.227,"""0. send_req"""
45-52.229,"C-0 0-0 0"
45-52.233,"S-0 0 -0 0 "
45-52.239,"""1 50 0 0 """
45-52.242,"""1. send_req"""
45-52.244,"C-1 50-0 0"
45-52.249,"S-0 0 -0 0 "
45-52.253,"""2 58 51 0 """
45-52.255,"""1 50 0 0 """
45-52.258,"""2. send_req"""
45-52.262,"C-1 50-1 58"
45-52.266,"S-0 0 -51 0 "
45-52.268,"""2 58 51 0 """
45-52.271,"""1 50 0 0 """
45-52.273,"""3. send_req"""
45-52.275,"C-1 50-1 58"
45-52.278,"S-0 0 -51 0 "
45-52.281,"""2 58 51 0 """
45-52.283,"""1 50 0 0 """
45-52.285,"""4. send_req"""
45-52.288,"C-1 50-1 58"
45-52.291,"S-0 0 -51 0 "
45-52.293,"""2 58 51 0 """
45-52.296,"""1 50 0 0 """
45-52.298,"""5. send_req"""
45-52.301,"C-1 50-1 58"
45-52.304,"S-0 0 -51 0 "
45-52.307,"""2 58 51 0 """
45-52.309,"""1 50 0 0 """
45-52.312,"""6. send_req"""
45-52.314,"C-1 50-1 58"
45-52.317,"S-0 0 -51 0 "
45-52.320,"""2 58 52 0 """
45-52.323,"""1 50 0 0 """
45-52.326,"""7. send_req"""
45-52.329,"C-1 50-1 58"
45-52.331,"S-0 0 -52 0 "
45-52.335,"""2 58 51 0 """
45-52.338,"""1 50 0 0 """
45-52.340,"""8. send_req"""
45-52.343,"C-1 50-1 58"
45-52.345,"S-0 0 -51 0 "
45-52.348,"""2 58 51 0 """
45-52.350,"""1 50 0 0 """
45-52.353,"""9. send_req"""
45-52.356,"C-1 50-1 58"
45-52.358,"S-0 0 -51 0 "
45-52.361,"""1 50 0 0 """
45-52.363,"""A. send_req"""
45-52.366,"""2 58 51 0 """
45-52.369,"""1 50 0 0 """
45-52.371,"C-2 50-1 58"
45-52.374,"S-0 0 -51 0 "
45-52.376,"""1 50 0 0 """
45-52.380,"C-1 50-0 0"
45-52.383,"S-0 0 -0 0 "
45-52.385,"""2 58 51 0 """
45-52.389,"""1 50 0 0 """
45-52.391,"C-1 50-1 58"
45-52.394,"S-0 0 -51 0 "
45-52.396,"""2 58 51 0 """
45-52.398,"""1 50 0 0 """
45-52.403,"C-1 50-1 58"
45-52.405,"S-0 0 -51 0 "
45-52.408,"""2 58 51 0 """
45-52.410,"""1 50 0 0 """
45-52.413,"C-1 50-1 58"
45-52.416,"S-0 0 -51 0 "
45-52.418,"""2 58 51 0 """
45-52.420,"C-0 0-1 58"
45-52.423,"S-0 0 -51 0 "
45-52.425,"""2 58 0 0 """
45-52.427,"""1 50 0 0 """
45-52.430,"C-1 50-1 58"
45-52.433,"S-0 0 -0 0 "
45-52.435,"""2 58 51 0 """
45-52.438,"""1 50 0 0 """
45-52.440,"C-1 50-1 58"
45-52.443,"S-0 0 -51 0 "
45-52.445,"""2 58 51 0 """
45-52.449,"""1 50 0 0 """
45-52.452,"C-1 50-1 58"
45-52.454,"S-0 0 -51 0 "
45-52.457,"""2 58 51 0 """
45-52.459,"""1 50 0 0 """
45-52.462,"""B. send_req"""
45-52.465,"C-1 50-1 58"
45-52.468,"S-0 0 -51 0 "
45-52.470,"""2 58 51 0 """
45-52.472,"""1 50 0 0 """
45-52.475,"C-1 50-1 58"
45-52.477,"S-0 0 -51 0 "
45-52.479,"""2 58 51 0 """
45-52.483,"""1 50 0 0 """
45-52.485,"C-1 50-1 58"
45-52.487,"S-0 0 -51 0 "
45-52.490,"""1 50 0 0 """
45-52.492,"C-1 50-0 0"
45-52.495,"S-0 0 -0 0 "
45-52.498,"""2 58 51 0 """
45-52.500,"""1 50 0 0 """
45-52.503,"C-1 50-1 58"
45-52.505,"S-0 0 -51 0 "
45-52.508,"""2 59 51 0 """
45-52.511,"""1 50 0 0 """
45-52.513,"C-1 50-1 59"
45-52.518,"S-0 0 -51 0 "
45-52.521,"""2 58 51 0 """
45-52.523,"""1 50 0 0 """
45-52.527,"C-1 50-1 58"
45-52.530,"S-0 0 -51 0 "
45-52.533,"""2 59 51 0 """
45-52.535,"""1 50 0 0 """
45-52.537,"C-1 50-1 59"
45-52.540,"S-0 0 -51 0 "
45-52.543,"""2 59 51 0 """
45-52.547,"""1 50 0 0 """
45-52.549,"C-1 50-1 59"
45-52.552,"S-0 0 -51 0 "
45-52.554,"""1 50 0 0 """
45-52.557,"""B. send_req"""
45-52.559,"C-1 50-0 0"
45-52.562,"S-0 0 -0 0 "
45-52.566,"""1 50 0 0 """
45-52.568,"C-1 50-0 0"
45-52.571,"S-0 0 -0 0 "
45-52.573,"""1 50 0 0 """
45-52.576,"C-1 50-0 0"
45-52.579,"S-0 0 -0 0 "
45-52.582,"""2 58 51 0 """
45-52.586,"""1 50 0 0 """
45-52.589,"C-1 50-1 58"
45-52.591,"S-0 0 -51 0 "
45-52.594,"""2 58 51 0 """
45-52.596,"""1 50 0 0 """
45-52.599,"C-1 50-1 58"
45-52.602,"S-0 0 -51 0 "
45-52.604,"""1 50 0 0 """
45-52.606,"C-1 50-0 0"
45-52.609,"S-0 0 -0 0 "
45-52.612,"""2 58 51 0 """
45-52.615,"""1 50 0 0 """
45-52.618,"C-1 50-1 58"
45-52.620,"S-0 0 -51 0 "
45-52.623,"""2 59 51 0 """
45-52.626,"""1 50 0 0 """
45-52.628,"C-1 50-1 59"
45-52.631,"S-0 0 -51 0 "
45-52.634,"""2 58 51 0 """
45-52.637,"""1 50 0 0 """
45-52.639,"C-1 50-1 58"
45-52.642,"S-0 0 -51 0 "
45-52.645,"""2 58 51 0 """
45-52.648,"""1 50 0 0 """
45-52.651,"""B. send_req"""
45-52.655,"C-1 50-1 58"
45-52.658,"S-0 0 -51 0 "
45-52.660,"""2 59 51 0 """
45-52.663,"""1 50 0 0 """
45-52.668,"C-1 50-1 59"
45-52.671,"S-0 0 -51 0 "
45-52.674,"""2 58 51 0 """
45-52.676,"""1 50 0 0 """
45-52.678,"C-1 50-1 58"
45-52.681,"S-0 0 -51 0 "
45-52.688,"""1 50 0 0 """
45-52.816,"C-1 50-0 0"
45-52.819,"S-0 0 -0 0 "
45-52.822,"""2 58 51 0 """
45-52.847,"""1 50 0 0 """
45-52.850,"C-1 50-1 58"
45-52.852,"S-0 0 -51 0 "
45-52.859,"""2 58 51 0 """
45-52.862,"""1 50 0 0 """
45-52.865,"C-1 50-1 58"
45-52.868,"S-0 0 -51 0 "
45-52.873,"""2 58 51 0 """
45-52.876,"""1 50 0 0 """
45-52.878,"C-1 50-1 58"
45-52.881,"S-0 0 -51 0 "
45-52.885,"""2 58 51 0 """
45-52.888,"""1 50 0 0 """
45-52.891,"C-1 50-1 58"
45-52.894,"S-0 0 -51 0 "
