19-16.822,"0 "
19-16.828,"1A "
19-16.839,"30 "
19-16.842,"2C "
19-16.849,"1 "
19-16.857,"S 1 45"
19-16.869,"2 "
19-16.884,"50 "
19-16.890,"3 "
19-16.893,"4 "
19-16.904,"5 "
19-16.920,"6 "
19-16.931,"7 "
19-16.941,"8 "
19-16.945,"1 "
19-16.952,"S 1 45"
19-16.973,"2 "
19-16.974,"50 "
19-16.975,"3 "
19-16.978,"4 "
19-16.980,"5 "
19-16.983,"6 "
19-16.985,"7 "
19-16.986,"8 "
19-16.987,"1 "
19-16.989,"S 1 45"
19-16.999,"2 "
19-17.001,"50 "
19-17.002,"3 "
19-17.003,"4 "
19-17.004,"5 "
19-17.005,"6 "
19-17.007,"7 "
19-17.009,"8 "
19-17.010,"1 "
19-17.011,"S 1 45"
19-17.027,"2 "
19-17.028,"50 "
19-17.030,"3 "
19-17.031,"4 "
19-17.032,"5 "
19-17.034,"6 "
19-17.037,"7 "
19-17.045,"8 "
19-17.051,"1 "
19-17.053,"S 1 45"
19-17.055,"2 "
19-17.056,"50 "
19-17.074,"3 "
19-17.075,"4 "
19-17.076,"5 "
19-17.078,"6 "
19-17.079,"7 "
19-17.083,"8 "
19-17.084,"1 "
19-17.085,"S 1 45"
19-17.098,"2 "
19-17.099,"50 "
19-17.101,"3 "
19-17.103,"4 "
19-17.104,"5 "
19-17.105,"6 "
19-17.106,"7 "
19-17.107,"8 "
19-17.108,"1 "
19-17.110,"S 1 45"
19-17.125,"2 "
19-17.126,"50 "
19-17.127,"3 "
19-17.128,"4 "
19-17.129,"5 "
19-17.131,"6 "
19-17.132,"7 "
19-17.137,"8 "
19-17.138,"1 "
19-17.140,"S 1 45"
19-17.141,"2 "
19-17.142,"50 "
19-17.146,"3 "
19-17.163,"4 "
19-17.165,"5 "
19-17.168,"6 "
19-17.170,"7 "
19-17.174,"8 "
19-17.175,"1 "
19-17.177,"S 1 45"
19-17.186,"2 "
19-17.187,"50 "
19-17.192,"3 "
19-17.193,"4 "
19-17.197,"5 "
19-17.198,"6 "
19-17.212,"7 "
19-17.214,"8 "
19-17.215,"1 "
19-17.217,"S 1 45"
19-17.220,"2 "
19-17.222,"50 "
19-17.223,"3 "
19-17.224,"4 "
19-17.236,"5 "
19-17.238,"6 "
19-17.239,"7 "
19-17.240,"8 "
19-17.241,"1 "
19-17.244,"S 1 45"
19-17.271,"2 "
19-17.272,"50 "
19-17.273,"3 "
19-17.274,"4 "
19-17.276,"5 "
19-17.277,"6 "
19-17.290,"7 "
19-17.292,"8 "
19-17.293,"1 "
19-17.295,"S 1 45"
19-17.296,"2 "
19-17.298,"50 "
19-17.299,"3 "
19-17.301,"4 "
