23-14-52.970000,[R]: 20 
23-14-52.985000,[R]: 1 
23-14-52.985000,[R]: 50 
23-14-52.986000,[R]: 2 
23-14-52.987000,[R]: 3 
23-14-53.027000,S 3 	RSSI: 60
23-14-53.028000,[R]: 4 
23-14-53.030000,[R]: 5 
23-14-53.057000,[R]: 6 
23-14-53.058000,S 2 	RSSI: 48
23-14-53.059000,[R]: 7 
23-14-53.059000,[R]: 8 
23-14-53.060000,S 4 	RSSI: 60
23-14-53.060000,[R]: 1 
23-14-53.062000,[R]: 50 
23-14-53.063000,[R]: 2 
23-14-53.063000,[R]: 3 
23-14-53.064000,[R]: 4 
23-14-53.064000,[R]: 5 
23-14-53.068000,[R]: 6 
23-14-53.068000,S 2 	RSSI: 48
23-14-53.069000,[R]: 7 
23-14-53.069000,[R]: 8 
23-14-53.070000,S 4 	RSSI: 60
23-14-53.073000,[R]: 1 
23-14-53.074000,[R]: 50 
23-14-53.074000,[R]: 2 
23-14-53.075000,[R]: 3 
23-14-53.076000,[R]: 4 
23-14-53.079000,[R]: 5 
23-14-53.079000,S 2 	RSSI: 48
23-14-53.080000,[R]: 6 
23-14-53.080000,[R]: 7 
23-14-53.081000,[R]: 8 
23-14-53.094000,[R]: 1 
23-14-53.094000,[R]: 50 
23-14-53.101000,S 8 	RSSI: 54
23-14-53.108000,[R]: 2 
23-14-53.113000,[R]: 3 
23-14-53.114000,[R]: 4 
23-14-53.114000,[R]: 5 
23-14-53.115000,S 2 	RSSI: 48
23-14-53.118000,[R]: 6 
23-14-53.119000,[R]: 7 
23-14-53.119000,[R]: 8 
23-14-53.120000,[R]: 1 
23-14-53.121000,[R]: 50 
23-14-53.145000,S 8 	RSSI: 49
23-14-53.146000,[R]: 2 
23-14-53.147000,[R]: 3 
23-14-53.147000,[R]: 4 
23-14-53.148000,[R]: 5 
23-14-53.188000,S 2 	RSSI: 49
23-14-53.189000,S 6 	RSSI: 53
23-14-53.206000,[R]: 6 
23-14-53.206000,[R]: 20 
23-14-53.207000,[R]: 1 
23-14-53.217000,[R]: 50 
23-14-53.217000,[R]: 2 
23-14-53.218000,S 2 	RSSI: 48
23-14-53.219000,S 4 	RSSI: 59
23-14-53.229000,[R]: 3 
23-14-53.232000,[R]: 4 
23-14-53.236000,[R]: 5 
23-14-53.236000,[R]: 6 
23-14-53.242000,[R]: 7 
23-14-53.244000,[R]: 8 
23-14-53.245000,[R]: 1 
23-14-53.245000,[R]: 50 
23-14-53.246000,[R]: 2 
23-14-53.247000,S 4 	RSSI: 59
23-14-53.247000,[R]: 3 
23-14-53.248000,[R]: 4 
23-14-53.249000,[R]: 5 
23-14-53.253000,[R]: 6 
23-14-53.254000,[R]: 7 
23-14-53.255000,[R]: 8 
23-14-53.259000,[R]: 1 
23-14-53.278000,[R]: 50 
23-14-53.278000,[R]: 2 
23-14-53.279000,S 4 	RSSI: 59
23-14-53.280000,[R]: 3 
23-14-53.280000,[R]: 4 
23-14-53.287000,[R]: 5 
23-14-53.287000,[R]: 6 
23-14-53.288000,[R]: 7 
23-14-53.289000,[R]: 8 
23-14-53.289000,S 5 	RSSI: 62
23-14-53.290000,[R]: 1 
23-14-53.293000,[R]: 50 
23-14-53.293000,[R]: 2 
23-14-53.296000,S 7 	RSSI: 49
23-14-53.296000,[R]: 3 
23-14-53.297000,S 8 	RSSI: 49
23-14-53.298000,[R]: 4 
23-14-53.298000,[R]: 5 
23-14-53.299000,[R]: 6 
23-14-53.309000,[R]: 7 
23-14-53.313000,[R]: 8 
23-14-53.325000,S 5 	RSSI: 62
23-14-53.326000,[R]: 1 
23-14-53.326000,[R]: 50 
23-14-53.360000,[R]: 2 
23-14-53.363000,S 7 	RSSI: 49
23-14-53.363000,[R]: 3 
23-14-53.364000,S 8 	RSSI: 50
23-14-53.383000,[R]: 4 
23-14-53.384000,[R]: 5 
23-14-53.385000,[R]: 6 
23-14-53.385000,[R]: 7 
23-14-53.386000,[R]: 8 
23-14-53.393000,[R]: 1 
23-14-53.394000,[R]: 50 
23-14-53.394000,[R]: 2 
23-14-53.395000,S 7 	RSSI: 51
23-14-53.395000,[R]: 3 
23-14-53.396000,S 8 	RSSI: 49
23-14-53.402000,[R]: 4 
23-14-53.415000,S 6 	RSSI: 53
23-14-53.419000,[R]: 5 
