23-14-52.891000,[R]: 20 
23-14-52.894000,[R]: 1 
23-14-52.900000,[R]: 2 
23-14-52.901000,[R]: 50 
23-14-52.903000,[R]: 3 
23-14-52.906000,[R]: 4 
23-14-52.919000,S 4 	RSSI: 44
23-14-52.926000,[R]: 5 
23-14-52.931000,[R]: 6 
23-14-52.935000,[R]: 7 
23-14-52.937000,[R]: 8 
23-14-52.941000,[R]: 1 
23-14-52.955000,[R]: 2 
23-14-52.961000,[R]: 50 
23-14-52.971000,[R]: 3 
23-14-52.980000,[R]: 4 
23-14-52.988000,[R]: 5 
23-14-52.995000,[R]: 6 
23-14-52.998000,[R]: 7 
23-14-53.001000,[R]: 8 
23-14-53.011000,[R]: 1 
23-14-53.012000,[R]: 2 
23-14-53.012000,[R]: 50 
23-14-53.012000,[R]: 3 
23-14-53.013000,[R]: 4 
23-14-53.013000,[R]: 5 
23-14-53.014000,[R]: 6 
23-14-53.014000,[R]: 7 
23-14-53.014000,[R]: 8 
23-14-53.015000,[R]: 1 
23-14-53.016000,[R]: 2 
23-14-53.016000,[R]: 50 
23-14-53.017000,[R]: 3 
23-14-53.017000,[R]: 4 
23-14-53.018000,[R]: 5 
23-14-53.018000,[R]: 6 
23-14-53.022000,[R]: 7 
23-14-53.023000,[R]: 8 
23-14-53.024000,[R]: 1 
23-14-53.028000,[R]: 2 
23-14-53.030000,[R]: 50 
23-14-53.035000,S 5 	RSSI: 44
23-14-53.036000,[R]: 3 
23-14-53.036000,[R]: 4 
23-14-53.038000,S 7 	RSSI: 44
23-14-53.040000,[R]: 5 
23-14-53.043000,S 8 	RSSI: 44
23-14-53.045000,[R]: 6 
23-14-53.050000,[R]: 7 
23-14-53.053000,[R]: 20 
23-14-53.053000,[R]: 1 
23-14-53.058000,[R]: 2 
23-14-53.059000,[R]: 50 
23-14-53.061000,[R]: 3 
23-14-53.068000,[R]: 4 
23-14-53.070000,[R]: 5 
23-14-53.074000,[R]: 6 
23-14-53.076000,S 8 	RSSI: 44
23-14-53.078000,[R]: 7 
23-14-53.082000,[R]: 8 
23-14-53.086000,[R]: 1 
23-14-53.091000,[R]: 2 
23-14-53.092000,[R]: 50 
23-14-53.094000,[R]: 3 
23-14-53.101000,[R]: 4 
23-14-53.102000,[R]: 5 
23-14-53.108000,[R]: 6 
23-14-53.112000,S 1 	RSSI: 47
23-14-53.113000,S 8 	RSSI: 44
23-14-53.114000,[R]: 7 
23-14-53.114000,S 3 	RSSI: 44
23-14-53.116000,[R]: 8 
23-14-53.120000,[R]: 1 
23-14-53.127000,[R]: 2 
23-14-53.130000,[R]: 50 
23-14-53.134000,S 6 	RSSI: 44
23-14-53.134000,[R]: 3 
23-14-53.135000,[R]: 20 
23-14-53.135000,[R]: 1 
23-14-53.136000,S 1 	RSSI: 47
23-14-53.137000,[R]: 2 
23-14-53.139000,[R]: 50 
23-14-53.140000,S 4 	RSSI: 44
23-14-53.146000,[R]: 3 
23-14-53.150000,[R]: 4 
23-14-53.151000,[R]: 5 
23-14-53.154000,[R]: 6 
23-14-53.158000,[R]: 7 
23-14-53.162000,[R]: 8 
23-14-53.167000,[R]: 1 
23-14-53.168000,S 1 	RSSI: 47
23-14-53.172000,[R]: 2 
23-14-53.172000,[R]: 50 
23-14-53.173000,S 4 	RSSI: 44
23-14-53.174000,[R]: 3 
23-14-53.178000,[R]: 4 
23-14-53.182000,[R]: 5 
23-14-53.187000,[R]: 6 
23-14-53.191000,[R]: 7 
23-14-53.195000,[R]: 8 
23-14-53.200000,[R]: 1 
23-14-53.202000,S 1 	RSSI: 48
23-14-53.205000,[R]: 2 
23-14-53.206000,[R]: 50 
23-14-53.207000,S 4 	RSSI: 44
23-14-53.208000,[R]: 3 
23-14-53.211000,[R]: 4 
23-14-53.215000,[R]: 5 
23-14-53.219000,[R]: 6 
23-14-53.224000,[R]: 7 
23-14-53.232000,[R]: 8 
23-14-53.234000,[R]: 1 
23-14-53.236000,S 1 	RSSI: 47
23-14-53.238000,[R]: 2 
23-14-53.239000,[R]: 50 
23-14-53.241000,[R]: 3 
23-14-53.244000,[R]: 4 
23-14-53.248000,[R]: 5 
23-14-53.253000,[R]: 20 
23-14-53.258000,[R]: 1 
23-14-53.265000,[R]: 2 
23-14-53.276000,[R]: 50 
23-14-53.278000,[R]: 3 
23-14-53.280000,S 5 	RSSI: 44
23-14-53.287000,[R]: 4 
23-14-53.289000,S 1 	RSSI: 47
23-14-53.292000,[R]: 5 
23-14-53.295000,S 7 	RSSI: 44
23-14-53.296000,[R]: 6 
23-14-53.301000,S 8 	RSSI: 44
23-14-53.307000,[R]: 7 
23-14-53.307000,[R]: 8 
23-14-53.308000,[R]: 1 
23-14-53.308000,[R]: 2 
23-14-53.309000,[R]: 50 
23-14-53.309000,[R]: 3 
23-14-53.310000,S 5 	RSSI: 44
23-14-53.310000,[R]: 4 
23-14-53.311000,S 1 	RSSI: 47
23-14-53.311000,[R]: 5 
23-14-53.312000,S 7 	RSSI: 44
23-14-53.312000,[R]: 6 
23-14-53.313000,S 8 	RSSI: 44
23-14-53.313000,[R]: 7 
23-14-53.316000,[R]: 8 
23-14-53.320000,[R]: 1 
23-14-53.323000,[R]: 2 
23-14-53.324000,[R]: 50 
23-14-53.328000,[R]: 3 
23-14-53.333000,S 5 	RSSI: 44
23-14-53.334000,[R]: 4 
23-14-53.334000,S 1 	RSSI: 48
23-14-53.336000,[R]: 5 
23-14-53.346000,[R]: 6 
23-14-53.346000,S 3 	RSSI: 44
23-14-53.347000,[R]: 7 
23-14-53.349000,[R]: 8 
23-14-53.353000,[R]: 1 
23-14-53.358000,S 6 	RSSI: 44
23-14-53.358000,[R]: 2 
23-14-53.359000,[R]: 50 
23-14-53.361000,[R]: 3 
23-14-53.368000,[R]: 4 
23-14-53.368000,S 1 	RSSI: 48
23-14-53.369000,[R]: 5 
23-14-53.373000,[R]: 6 
23-14-53.378000,S 3 	RSSI: 44
23-14-53.379000,[R]: 7 
23-14-53.382000,[R]: 8 
23-14-53.387000,[R]: 1 
23-14-53.396000,S 6 	RSSI: 44
23-14-53.396000,[R]: 2 
23-14-53.397000,[R]: 50 
23-14-53.403000,[R]: 3 
23-14-53.404000,[R]: 4 
23-14-53.404000,S 1 	RSSI: 48
23-14-53.405000,[R]: 5 
23-14-53.409000,[R]: 6 
23-14-53.410000,S 3 	RSSI: 44
23-14-53.410000,[R]: 7 
23-14-53.415000,[R]: 8 
23-14-53.431000,[R]: 1 
23-14-53.431000,S 6 	RSSI: 44
23-14-53.432000,[R]: 2 
23-14-53.432000,[R]: 50 
23-14-53.433000,S 4 	RSSI: 44
23-14-53.433000,[R]: 3 
23-14-53.434000,[R]: 4 
23-14-53.435000,S 1 	RSSI: 47
23-14-53.437000,[R]: 5 
23-14-53.440000,[R]: 6 
23-14-53.444000,[R]: 7 
23-14-53.451000,[R]: 8 
23-14-53.480000,[R]: 20 
23-14-53.481000,[R]: 1 
23-14-53.482000,S 1 	RSSI: 48
23-14-53.482000,[R]: 2 
23-14-53.483000,[R]: 50 
23-14-53.484000,[R]: 3 
23-14-53.486000,[R]: 4 
23-14-53.489000,S 4 	RSSI: 44
