15-39.975,"""Scanner enabled"""
15-44.703,"""3. ---a_new_sensor_enters---"""
16-16.845,"""4. ---a_new_sensor_enters---"""
16-25.487,"""5"
16-25.510," ---a_new_sensor_enters---"""
16-33.704,"""6. ---a_new_sensor_ent"
16-33.706,"rs---"""
16-49.353,"""7. ---a_new_sensor_enters---"
16-49.354,""
17-00.151,"""8. ---a_"
17-00.154,"ew_sensor_enters---"""
17-06.587,"""9. ---"
17-06.592,"_new_sensor_enters---"""
17-28.170,"""A. ---a_new_sensor_enters---"""
17-43.326,"""B. ---a_new_senso"
17-43.328,"_enters---"""
18-16.040,"""C. ---a_new_sensor_ent"
18-16.042,"rs---"""
18-34.786,"""D. ---a_new_"
18-34.789,"ensor_enters---"""
19-07.073,"""E. ---"
19-07.076,"_new_sensor_enters---"""
19-29.231,"""F. ---a_new_sensor_enters--"
19-29.232,""""
19-51.014,"""10. ---a_new_sensor_ente"
19-51.015,"s---"""
20-23.637,"""1. ---a_new_s"
20-23.640,"nsor_enters---"""
20-31.386,"""2. ---a_new_"
20-31.389,"ensor_enters---"""
20-31.415,"""0. send"
20-31.416,"req"""
20-31.425,"C-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0"
20-31.463,S-0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 
20-31.516," 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "
20-31.519,"""0. send_req"""
20-31.534,"C-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0"
20-31.604,"S-0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "
20-31.607,"""0. send_req"""
20-31.621,"C-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0-0 0"
