12-39.742,"S 3 50"
12-39.766,"S 3 50"
12-39.790,"S 3 50"
12-39.814,"S 3 50"
12-39.838,"S 3 50"
12-39.862,"S 3 50"
12-39.887,"S 3 50"
12-39.909, 3
12-39.910,"50"
12-39.933, 3
12-39.934,"50"
12-39.957, 3
12-39.961,"50"
12-39.981, 
12-39.983," 50"
12-40.011,"S 3 50"
12-40.028,S
12-40.033,"3 49"
12-40.052,S
12-40.064,"3 49"
12-40.076,S 
12-40.090," 49"
12-40.100,S
12-40.103,"3 49"
12-40.124,S
12-40.127,"3 49"
12-40.148,S 3
12-40.155,"49"
12-40.175,S 3
12-40.177,"49"
12-40.196,S 
12-40.199," 49"
12-40.220,S 
12-40.235," 51"
12-40.246,"20 "
12-40.248,"28 "
12-40.250,"30 "
12-40.252,"E2 "
12-40.254,"1 "
12-40.264,"S 1 44"
12-40.267,"2 "
12-40.272,"50 "
12-40.276,"3 "
12-40.278,"4 "
12-40.280,"5 "
12-40.283,"6 "
12-40.301,"7 "
12-40.303,"S 8 44"
12-40.304,"20 "
12-40.305,"33 "
12-40.308,"1 "
12-40.310,"S 1 44"
12-40.317,"2 "
12-40.319,"50 "
12-40.322,"3 "
12-40.324,"4 "
12-40.325,"S 4 44"
12-40.335,"5 "
12-40.336,"6 "
12-40.337,"7 "
12-40.339,"8 "
12-40.341,"S 8 44"
12-40.342,"20 "
12-40.344,"34 "
12-40.348,"1 "
12-40.350,"S 1 44"
12-40.351,"2 "
12-40.352,"50 "
12-40.354,"3 "
12-40.356,"4 "
12-40.358,"S 4 44"
12-40.359,"5 "
12-40.362,"6 "
12-40.364,"7 "
12-40.365,"8 "
12-40.368,"S 8 44"
12-40.369,"20 "
12-40.370,"33 "
12-40.371,"1 "
12-40.377,"S 1 44"
12-40.384,"2 "
12-40.385,"50 "
12-40.387,"3 "
12-40.388,"4 "
12-40.390,"S 4 44"
12-40.391,"5 "
12-40.394,"6 "
12-40.402,"7 "
12-40.403,"8 "
12-40.411,"S 8 44"
12-40.412,"20 "
12-40.413,"34 "
12-40.414,"1 "
12-40.416,"S 1 44"
12-40.417,"2 "
12-40.418,"50 "
12-40.419,"3 "
12-40.425,"4 "
12-40.427,"S 4 44"
12-40.428,"5 "
12-40.429,"6 "
12-40.430,"7 "
12-40.433,"8 "
12-40.434,"S 8 44"
12-40.436,"20 "
12-40.437,"34 "
12-40.448,"1 "
12-40.450,"S 1 44"
12-40.451,"2 "
12-40.452,"50 "
12-40.456,"3 "
12-40.459,"4 "
12-40.461,"S 4 44"
12-40.461,"5 "
12-40.463,"6 "
12-40.463,"7 "
12-40.464,"8 "
12-40.466,"S 8 44"
12-40.469,"20 "
12-40.470,"34 "
12-40.471,"1 "
12-40.474,"S 1 44"
12-40.475,"2 "
12-40.479,"50 "
12-40.489,"3 "
12-40.490,"4 "
12-40.492,"S 4 44"
12-40.494,"5 "
12-40.495,"6 "
12-40.497,"7 "
12-40.498,"8 "
12-40.501,"S 8 44"
12-40.503,"20 "
12-40.506,"35 "
12-40.507,"1 "
12-40.509,"S 1 44"
12-40.510,"2 "
12-40.512,"50 "
12-40.513,"3 "
12-40.514,"4 "
12-40.516,"S 4 44"
12-40.528,"5 "
12-40.529,"6 "
12-40.530,"7 "
12-40.531,"8 "
12-40.533,"S 8 44"
12-40.535,"20 "
12-40.540,"35 "
12-40.541,"1 "
12-40.543,"S 1 44"
12-40.544,"2 "
12-40.545,"50 "
12-40.550,"3 "
12-40.551,"4 "
12-40.553,"S 4 44"
12-40.554,"5 "
12-40.555,"6 "
12-40.557,"7 "
12-40.558,"8 "
12-40.561,"S 8 44"
12-40.569,"20 "
12-40.570,"36 "
12-40.571,"1 "
12-40.573,"S 1 44"
12-40.574,"2 "
12-40.576,"50 "
12-40.578,"3 "
12-40.580,"4 "
12-40.581,"S 4 44"
12-40.582,"5 "
12-40.583,"6 "
12-40.584,"7 "
12-40.585,"8 "
12-40.587,"S 8 44"
12-40.593,"20 "
12-40.594,"36 "
12-40.595,"1 "
12-40.599,"S 1 44"
12-40.601,"2 "
12-40.603,"50 "
12-40.604,"3 "
12-40.605,"4 "
12-40.608,"S 4 44"
12-40.611,"5 "
12-40.613,"6 "
12-40.614,"7 "
12-40.615,"8 "
12-40.616,"S 8 44"
12-40.617,"20 "
12-40.618,"36 "
12-40.619,"1 "
12-40.627,"S 1 44"
12-40.635,"2 "
12-40.644,"50 "
12-40.653,"3 "
12-40.657,"4 "
12-40.662,"S 4 44"
12-40.670,"5 "
12-40.687,"6 "
12-40.688,"7 "
12-40.692,"8 "
12-40.694,"S 8 44"
12-40.699,"20 "
12-40.700,"36 "
12-40.701,"1 "
12-40.703,"S 1 44"
12-40.704,"2 "
12-40.709,"50 "
12-40.719,"3 "
12-40.720,"4 "
12-40.725,"S 4 44"
12-40.726,"5 "
12-40.728,"6 "
12-40.729,"7 "
12-40.730,"8 "
12-40.732,"S 8 44"
12-40.733,"20 "
12-40.734,"36 "
12-40.735,"1 "
12-40.742,"S 1 44"
12-40.743,"2 "
12-40.745,"50 "
12-40.746,"3 "
12-40.747,"4 "
12-40.749,"S 4 44"
12-40.751,"5 "
12-40.756,"6 "
12-40.758,"7 "
12-40.759,"8 "
12-40.761,"S 8 44"
12-40.762,"20 "
12-40.764,"37 "
12-40.765,"1 "
12-40.767,"S 1 44"
12-40.768,"2 "
12-40.770,"50 "
12-40.771,"3 "
12-40.773,"4 "
12-40.777,"S 4 44"
12-40.779,"5 "
12-40.781,"6 "
12-40.784,"7 "
12-40.785,"8 "
12-40.787,"S 8 44"
12-40.790,"20 "
12-40.801,"37 "
12-40.801,"1 "
12-40.803,"S 1 44"
12-40.804,"2 "
12-40.807,"50 "
12-40.820,"3 "
