33-59.831, 0 0 0 0 45 0 0 0 0
33-59.849,52 0 46 0 44 0 -59 96 0 0 0 0 69 69 74 0 0 67 70 0 79 98 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0
33-59.886,0 0 0 0 0 0 0 0 0 -45 46 0 0 0 0 44 44 44 0 0 45 0 47 53 48 -0 48 0 0 0 0 0 0 44 0 57 0 44 0 51 46 -0 45 0 0 0 0 44 0 44 0 46 0 44 0 51 53 -0 48 0 0 0 44 0 0 0 0 48 0 50 0 54 0 -0 0 0 0 0 0 0 0 0 0 0 0 0
33-59.918,"0 0 0 -46 53 61 0 0 45 58 46 49 0 0 45 0 49 0 60 -48 61 0 0 0 0 44 44 51 0 0 0 53 0 53 57 -0 0 0 0 0 44 0 0 0 0 45 0 0 51 0 0 -51 48 0 0 0 0 55 44 45 0 0 54 0 0 44 0 -0 0 0 0 0 51 0 0 0 0 53 0 45 44 0 0 -0 44 0 0 0 47 0 0 51 0 60 0 52 0 44 0 "
33-59.931,"C-0 0-1 64-1 54-0 0-0 0-2 53-2 60-2 48-2 61-0 0-2 46-2 49-0 0-1 67-1 60-1 59"
33-59.967,S-0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 45 0 0 0 0 52 0 46 0 44 0 -59 96 0 0 0 0 68 69 72 0 0 67 71 0 79 96 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -45 46 0 0 0 0 44 44 44 0 0 47 0
34-00.026,46 53 48 -0 48 0 0 0 0 0 0 44 0 58 0 44 0 51 46 -0 45 0 0 0 0 44 0 44 0 46 0 44 0 51 53 -0 48 0 0 0 44 0 0 0 0 48 0 50 0 54 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -46 53 61 0 0 45 58 46 49 0 0 45 0 49 0 60 -48 61 0 0 0 0 44 44 51 0 0 0 53 0 53 57 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -51 0 0 0 0 0 55 44 45 0 0 54 0 0 44 44 -0 0 0 0 0 51 0 0 0 0 53 0 45 44 0 0 -0 44 0 0 0 47 0 0
34-00.031,"51 0 60 0 52 0 44 0 "
34-00.043,"C-0 0-1 65-1 54-0 0-0 0-1 53-2 60-2 47-2 61-0 0-2 46-2 49-0 0-1 67-1 60-0 0"
34-00.101,S-0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 45 0 0 0 0 52 0 46 0 44 0 -59 96 0 0 0 0 68 69 73 0 0 67 0 0 78 96 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -45 46 0 0 0 0 44 44 44 0 0 45 0 46 53 48 -0 48 0 0 0 0 0 0 44 0 58 0 44 0 51 46 -0 45 0 0 0 0 44 0 44 0 46 0 44 0 51 53 -0 48 0 0 0 44 0 0 0 0 48 0 50 0 54 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -46 53
34-00.134,"61 0 0 45 58 46 49 0 0 45 0 51 0 60 -48 61 0 0 0 0 44 44 51 0 0 0 53 0 53 57 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -51 48 0 0 0 0 55 44 45 0 0 54 0 0 44 44 -0 0 0 0 0 0 0 0 0 0 53 0 45 44 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "
34-00.148,"C-0 0-1 65-1 54-0 0-0 0-2 54-2 60-2 47-2 61-0 0-2 46-2 49-1 51-1 67-1 60-0 0"
