33-52.860,71 0 -0 58
33-52.874,0 0 61 0 44 0 0 0 0 0 -0 61 0 0 84 0 55 46 0 54 0 66 -0 62 0 0 62 0 0
33-52.882,"66 0 0 0 67 -48 0 66 0 63 66 0 65 0 58 0 48 -0 46 0 0 66 0 70 60 0 0 0 0 "
33-52.891,-1 4
33-52.895,-1 51-1 5
33-52.901,-1 65-1 61-1 70-1 64-2 6
33-52.905,"-2 58-0 0-0 0-1 59"
33-52.913,S-0 47 0 0 60 0 0 56 64 78 0 44 -46 0 58 69 0 52 58 0 0 0 53 0 -61 58 0 0
33-52.922,61 0 0 80 66 75 0 65 -64 0 44 0 53 68 0 66 0 67 64 60 -0 61 0 0 0 0 64
33-52.932,60 0 0 0 0 -64 0 68 0 48 0 0 65 72 68 0 62 -63 0 64 0 65 53 0 45 55 68 0 71 -0
33-52.947,"59 0 0 62 0 44 0 0 0 0 0 -0 60 0 0 87 0 0 46 0 54 0 67 -0 0 0 0 0 0 0 0 0 0 0 0 -0 0 0 0 0 0 0 0 0 0 0 0 -0 46 0 0 65 0 0 60 0 0 0 0 "
33-52.963,-1 4
33-52.964,-1 51-1 5
33-52.965,-2 6
33-52.967,-2 63-2 6
33-52.969,-1 66-2 5
33-52.970,-2 5
33-52.972,"-1 70-1 62-1 58"
33-52.976,S-0 47 0 0 60 0 62
33-52.981,55 63 0 0 44 -46 0 58 69 0 0 58 0 0 0 0 0 
33-52.991,61 58 0 0 61 0 65 78 67 0 0 64 -66 0 44 0
33-53.014,53 69 66 65 73 0 66 60 -0 62 0 0 0 0 0 60 0 0 0 0 -64 0 68 0 48 0 54 65 74 70 0 61 -0
33-53.033,"58 0 0 66 0 0 0 0 0 0 0 -0 59 0 0 61 0 0 0 0 0 0 0 -0 60 0 0 86 0 0 46 0 54 0 65 -0 62 0 0 62 0 0 66 0 0 0 66 -48 0 68 65 62 67 71 63 58 58 0 48 -0 46 0 0 68 0 69 60 0 0 0 0 "
33-53.035,-1 4
33-53.037,-1 51-0 0
33-53.038,1 66-2 6
33-53.040,-1 66-2 67-1 6
33-53.042,-2 59-2 7
33-53.044,"-1 69-1 58"
33-53.046,S-0 47 60 0 60 0
33-53.049,62 55 62 71 0 44 -46 0
33-53.054,58 69 0 52 0 0 0 0 53 0 -0 0 0 0 0 0 
33-53.059, 0 0 0 0 0 -65 0 44 0 53 68 66 66 73
33-53.065,67 65 60 -0 62 0 0 0 0 64 60 0 0 0 0 -63 0 68 0
33-53.071,48 0 54 65 75 70 0 62 -0 58 64 67 0 53 0 0 0 0 71 0 -0
