03-09.534,"-1 69"
03-09.537,"S-0 "
03-09.540,"C-1 69"
03-09.543,"S-0 "
03-09.550,"C-1 69"
03-09.553,"S-0 "
03-09.558,"C-1 69"
03-09.560,"S-0 "
03-09.567,"C-1 69"
03-09.570,"S-0 "
03-09.574,"C-1 69"
03-09.578,"S-0 "
03-09.583,"C-1 69"
03-09.586,"S-0 "
03-09.590,"C-1 69"
03-09.594,"S-0 "
03-09.602,"""13. send_req"""
03-09.606,"C-0 0"
03-09.609,"S-0 "
03-09.613,"C-1 69"
03-09.617,"S-0 "
03-09.625,"""B. send_req"""
03-09.628,"C-1 69"
03-09.632,"S-0 "
03-09.635,"C-1 69"
03-09.642,"S-0 "
03-09.646,"C-1 69"
03-09.650,"S-0 "
03-09.655,"C-1 69"
03-09.658,"S-0 "
03-09.666,"C-1 69"
03-09.670,"S-0 "
03-09.674,"C-1 70"
03-09.678,"S-0 "
03-09.682,"C-1 70"
03-09.685,"S-0 "
03-09.692,"C-1 70"
03-09.694,"S-0 "
03-09.697,"C-1 69"
03-09.700,"S-0 "
03-09.705,"C-1 69"
03-09.711,"S-0 "
03-09.719,"""B. send_req"""
03-09.723,"C-1 70"
03-09.725,"S-0 "
03-09.728,"C-1 70"
03-09.732,"S-0 "
03-09.734,"C-1 70"
03-09.736,"S-0 "
03-09.739,"C-1 71"
03-09.742,"S-0 "
03-09.749,"C-1 71"
03-09.752,"S-0 "
03-09.757,"C-1 71"
03-09.760,"S-0 "
03-09.762,"C-1 71"
03-09.767,"S-0 "
03-09.771,"C-1 71"
03-09.774,"S-0 "
03-09.778,"C-1 71"
03-09.784,"S-0 "
03-09.788,"C-1 71"
03-09.791,"S-0 "
03-09.799,"""B. send_req"""
03-09.806,"C-1 71"
03-09.809,"S-0 "
03-09.813,"C-1 71"
03-09.816,"S-0 "
03-09.820,"C-1 71"
03-09.823,"S-0 "
03-09.828,"C-1 71"
03-09.835,"S-0 "
03-09.838,"C-1 71"
03-09.841,"S-0 "
03-09.845,"C-1 71"
03-09.849,"S-0 "
03-09.852,"C-1 71"
03-09.857,"S-0 "
03-09.862,"C-1 71"
03-09.866,"S-0 "
03-09.869,"C-1 71"
03-09.873,"S-0 "
03-09.878,"C-1 71"
03-09.881,"S-0 "
03-09.889,"""B. send_req"""
03-09.894,"C-1 71"
03-09.898,"S-0 "
03-09.901,"C-1 71"
03-09.904,"S-0 "
03-09.910,"C-1 70"
03-09.914,"S-0 "
03-09.918,"C-1 70"
03-09.923,"S-0 "
03-09.928,"C-1 70"
03-09.932,"S-0 "
03-09.935,"C-1 70"
03-09.940,"S-0 "
03-09.944,"C-1 70"
03-09.947,"S-0 "
03-09.952,"C-1 70"
03-09.957,"S-0 "
03-09.959,"C-1 70"
03-09.961,"S-0 "
03-09.967,"C-1 70"
03-09.968,"S-0 "
03-09.971,"""B. send_req"""
03-09.972,"C-1 70"
03-09.973,"S-0 "
03-09.975,"C-1 71"
03-09.976,"S-0 "
03-09.979,"C-1 71"
03-09.985,"S-0 "
03-09.987,"C-1 70"
03-09.989,"S-0 "
03-09.990,"C-1 70"
03-09.991,"S-0 "
03-09.992,"C-1 70"
03-09.993,"S-0 "
03-09.995,"C-1 71"
03-09.996,"S-0 "
03-10.001,"C-1 70"
03-10.004,"S-0 "
03-10.006,"C-1 70"
03-10.011,"S-0 "
03-10.014,"C-1 71"
03-10.016,"S-0 "
03-10.018,"""B. send_req"""
03-10.019,"C-1 70"
03-10.020,"S-0 "
03-10.022,"C-1 70"
03-10.023,"S-0 "
03-10.024,"C-1 71"
03-10.025,"S-0 "
03-10.028,"C-1 71"
03-10.032,"S-0 "
03-10.035,"C-1 70"
03-10.037,"S-0 "
03-10.039,"C-1 71"
03-10.042,"S-0 "
03-10.043,"C-1 70"
03-10.045,"S-0 "
03-10.047,"C-1 70"
03-10.048,"S-0 "
03-10.049,"C-1 70"
03-10.050,"S-0 "
03-10.052,"C-1 70"
03-10.053,"S-0 "
03-10.058,"""B. send_req"""
03-10.061,"C-1 71"
03-10.063,"S-0 "
03-10.065,"C-1 70"
03-10.066,"S-0 "
03-10.067,"C-1 70"
03-10.069,"S-0 "
03-10.070,"C-1 70"
03-10.075,"S-0 "
03-10.078,"C-1 70"
03-10.080,"S-0 "
03-10.088,"C-1 70"
03-10.089,"S-0 "
03-10.091,"C-1 70"
03-10.092,"S-0 "
03-10.095,"C-1 70"
03-10.099,"S-0 "
03-10.101,"C-1 70"
03-10.105,"S-0 "
03-10.107,"C-1 70"
03-10.108,"S-0 "
03-10.110,"""B. send_req"""
03-10.112,"C-1 70"
03-10.113,"S-0 "
03-10.115,"C-1 70"
03-10.116,"S-0 "
03-10.119,"C-1 71"
03-10.123,"S-0 "
03-10.125,"C-1 71"
03-10.126,"S-0 "
03-10.128,"C-1 71"
03-10.130,"S-0 "
03-10.132,"C-1 71"
03-10.135,"S-0 "
03-10.137,"C-1 71"
03-10.138,"S-0 "
03-10.140,"C-1 70"
03-10.141,"S-0 "
03-10.142,"C-1 70"
03-10.143,"S-0 "
03-10.145,"C-1 71"
03-10.146,"S-0 "
03-10.149,"""B. send_req"""
03-10.153,"C-1 71"
03-10.154,"S-0 "
03-10.156,"C-1 70"
03-10.157,"S-0 "
03-10.158,"C-1 70"
03-10.159,"S-0 "
03-10.161,"C-1 71"
03-10.162,"S-0 "
03-10.163,"C-1 71"
03-10.165,"S-0 "
03-10.170,"C-1 71"
03-10.172,"S-0 "
03-10.175,"C-1 71"
03-10.178,"S-0 "
03-10.181,"C-1 71"
03-10.183,"S-0 "
03-10.186,"C-1 71"
03-10.189,"S-0 "
03-10.192,"C-1 71"
03-10.193,"S-0 "
03-10.196,"""B. send_req"""
03-10.201,"C-1 71"
03-10.203,"S-0 "
03-10.205,"""B. send_req"""
03-10.206,"C-0 0"
03-10.207,"S-0 "
03-10.209,"C-1 71"
03-10.210,"S-0 "
03-10.212,"C-1 71"
03-10.214,"S-0 "
03-10.216,"C-1 71"
03-10.218,"S-0 "
03-10.220,"C-1 71"
03-10.224,"S-0 "
03-10.226,"C-1 71"
03-10.228,"S-0 "
03-10.231,"C-1 71"
03-10.232,"S-0 "
03-10.234,"C-1 71"
03-10.235,"S-0 "
03-10.237,"C-1 71"
03-10.238,"S-0 "
03-10.241,"C-1 71"
03-10.243,"S-0 "
03-10.248,"""B. send_req"""
03-10.251,"C-1 71"
03-10.254,"S-0 "
03-10.256,"C-1 71"
03-10.257,"S-0 "
03-10.258,"C-1 71"
03-10.260,"S-0 "
03-10.262,"C-1 71"
03-10.264,"S-0 "
03-10.266,"C-1 71"
03-10.270,"S-0 "
03-10.271,"C-1 72"
03-10.273,"S-0 "
03-10.275,"C-1 71"
03-10.278,"S-0 "
03-10.281,"C-1 71"
03-10.283,"S-0 "
03-10.287,"C-1 72"
03-10.289,"S-0 "
03-10.293,"C-1 72"
03-10.294,"S-0 "
03-10.301,"""B. send_req"""
03-10.304,"C-1 71"
03-10.306,"S-0 "
03-10.310,"C-1 72"
03-10.312,"S-0 "
03-10.316,"C-1 72"
03-10.318,"S-0 "
03-10.319,"C-1 72"
03-10.321,"S-0 "
03-10.322,"C-1 72"
03-10.323,"S-0 "
03-10.324,"C-1 72"
03-10.325,"S-0 "
03-10.327,"C-1 72"
03-10.333,"S-0 "
03-10.335,"C-1 72"
03-10.338,"S-0 "
03-10.341,"C-1 72"
03-10.342,"S-0 "
03-10.344,"C-1 72"
03-10.346,"S-0 "
03-10.349,"""B. send_req"""
03-10.351,"C-1 72"
03-10.353,"S-0 "
03-10.357,"C-1 72"
03-10.360,"S-0 "
03-10.361,"C-1 72"
03-10.363,"S-0 "
03-10.365,"C-1 73"
03-10.366,"S-0 "
03-10.367,"C-1 72"
03-10.368,"S-0 "
03-10.370,"C-1 72"
03-10.371,"S-0 "
03-10.372,"C-1 72"
03-10.375,"S-0 "
03-10.378,"C-1 73"
03-10.382,"S-0 "
03-10.384,"C-1 73"
03-10.389,"S-0 "
03-10.390,"C-1 73"
03-10.391,"S-0 "
03-10.394,"""B. send_req"""
03-10.395,"C-1 73"
03-10.397,"S-0 "
03-10.402,"C-1 73"
03-10.406,"S-0 "
03-10.408,"C-1 73"
03-10.409,"S-0 "
03-10.411,"C-1 72"
03-10.413,"S-0 "
03-10.415,"C-1 73"
03-10.419,"S-0 "
03-10.423,"C-1 73"
03-10.424,"S-0 "
03-10.426,"C-1 72"
03-10.427,"S-0 "
03-10.430,"C-1 73"
03-10.437,"S-0 "
03-10.440,"C-1 73"
03-10.441,"S-0 "
03-10.442,"C-1 72"
03-10.444,"S-0 "
03-10.446,"""B. send_req"""
03-10.448,"C-1 73"
03-10.449,"S-0 "
03-10.450,"C-1 73"
03-10.453,"S-0 "
03-10.456,"C-1 73"
03-10.458,"S-0 "
03-10.459,"C-1 73"
03-10.462,"S-0 "
03-10.466,"C-1 72"
03-10.469,"S-0 "
03-10.472,"C-1 72"
03-10.474,"S-0 "
03-10.475,"C-1 72"
03-10.476,"S-0 "
03-10.478,"C-1 72"
03-10.482,"S-0 "
03-10.486,"C-1 72"
03-10.487,"S-0 "
03-10.490,"C-1 72"
03-10.491,"S-0 "
03-10.493,"""B. send_req"""
03-10.494,"C-1 72"
03-10.495,"S-0 "
03-10.496,"C-1 71"
03-10.499,"S-0 "
03-10.501,"C-1 72"
03-10.505,"S-0 "
03-10.507,"C-1 71"
03-10.510,"S-0 "
03-10.513,"C-1 71"
03-10.516,"S-0 "
03-10.521,"C-1 71"
03-10.523,"S-0 "
03-10.525,"C-1 71"
03-10.527,"S-0 "
03-10.528,"C-1 71"
03-10.531,"S-0 "
03-10.534,"C-1 71"
03-10.537,"S-0 "
03-10.539,"C-1 71"
03-10.543,"S-0 "
03-10.548,"""B. send_req"""
03-10.550,"C-1 71"
03-10.551,"S-0 "
03-10.554,"C-1 71"
03-10.557,"S-0 "
03-10.560,"C-1 71"
03-10.562,"S-0 "
03-10.564,"C-1 72"
03-10.565,"S-0 "
03-10.567,"C-1 71"
03-10.568,"S-0 "
03-10.569,"C-1 71"
03-10.570,"S-0 "
03-10.575,"""10. send_req"""
03-10.577,"C-0 0"
03-10.578,"S-0 "
03-10.580,"C-1 71"
03-10.582,"S-0 "
03-10.584,"C-1 71"
03-10.585,"S-0 "
03-10.587,"C-1 71"
03-10.588,"S-0 "
03-10.589,"C-1 71"
03-10.594,"S-0 "
03-10.598,"""B. send_req"""
03-10.600,"C-1 71"
03-10.602,"S-0 "
03-10.604,"C-1 71"
03-10.608,"S-0 "
03-10.610,"C-1 71"
03-10.611,"S-0 "
03-10.613,"C-1 71"
03-10.614,"S-0 "
03-10.615,"C-1 71"
03-10.619,"S-0 "
03-10.621,"C-1 71"
03-10.622,"S-0 "
03-10.625,"C-1 71"
03-10.626,"S-0 "
03-10.629,"C-1 71"
03-10.631,"S-0 "
03-10.634,"C-1 71"
03-10.638,"S-0 "
03-10.640,"C-1 71"
03-10.641,"S-0 "
03-10.643,"""B. send_req"""
03-10.645,"C-1 71"
03-10.646,"S-0 "
03-10.647,"C-1 71"
03-10.649,"S-0 "
03-10.650,"C-1 71"
03-10.651,"S-0 "
03-10.653,"C-1 71"
03-10.654,"S-0 "
03-10.658,"C-1 71"
03-10.659,"S-0 "
03-10.661,"C-1 71"
03-10.667,"S-0 "
03-10.671,"C-1 71"
03-10.673,"S-0 "
03-10.677,"C-1 71"
03-10.680,"S-0 "
03-10.682,"C-1 71"
03-10.683,"S-0 "
03-10.685,"C-1 71"
03-10.688,"S-0 "
03-10.692,"""B. send_req"""
03-10.693,"C-1 71"
03-10.695,"S-0 "
03-10.697,"C-1 71"
03-10.700,"S-0 "
03-10.705,"C-1 71"
03-10.707,"S-0 "
03-10.709,"C-1 71"
03-10.710,"S-0 "
03-10.713,"C-1 71"
03-10.718,"S-0 "
03-10.722,"C-1 71"
03-10.724,"S-0 "
03-10.725,"C-1 70"
03-10.728,"S-0 "
03-10.733,"C-1 71"
03-10.736,"S-0 "
03-10.739,"C-1 71"
03-10.741,"S-0 "
03-10.745,"C-1 71"
03-10.747,"S-0 "
03-10.753,"""B. send_req"""
03-10.754,"C-1 71"
03-10.756,"S-0 "
03-10.758,"C-1 71"
03-10.761,"S-0 "
03-10.763,"C-1 71"
03-10.767,"S-0 "
03-10.771,"C-1 71"
03-10.772,"S-0 "
03-10.773,"C-1 71"
03-10.774,"S-0 "
03-10.776,"C-1 71"
03-10.778,"S-0 "
03-10.780,"C-1 71"
03-10.782,"S-0 "
03-10.788,"""11. send_req"""
03-10.789,"C-0 0"
03-10.791,"S-0 "
03-10.795,"C-1 71"
03-10.798,"S-0 "
03-10.801,"C-1 71"
03-10.804,"S-0 "
03-10.806,"C-1 71"
03-10.808,"S-0 "
03-10.811,"""B. send_req"""
03-10.813,"C-1 71"
03-10.817,"S-0 "
03-10.820,"C-1 71"
03-10.821,"S-0 "
03-10.825,"C-1 71"
03-10.826,"S-0 "
03-10.828,"C-1 71"
03-10.829,"S-0 "
03-10.831,"C-1 71"
03-10.832,"S-0 "
03-10.834,"C-1 71"
03-10.835,"S-0 "
03-10.836,"C-1 71"
03-10.839,"S-0 "
03-10.844,"C-1 71"
03-10.846,"S-0 "
03-10.850,"C-1 71"
03-10.852,"S-0 "
03-10.855,"C-1 71"
03-10.858,"S-0 "
03-10.860,"""B. send_req"""
03-10.862,"C-1 71"
03-10.864,"S-0 "
03-10.866,"C-1 71"
03-10.867,"S-0 "
03-10.869,"C-1 71"
03-10.870,"S-0 "
03-10.871,"C-1 71"
03-10.872,"S-0 "
03-10.875,"C-1 71"
03-10.876,"S-0 "
03-10.878,"C-1 71"
03-10.879,"S-0 "
