10-28.935,"1 "
10-28.937,"2 "
10-28.938,"50 "
10-28.943,"20 "
10-28.984,"1 "
10-28.998,"2 "
10-28.999,"50 "
10-29.000,"1 "
10-29.001,"2 "
10-29.021,"50 "
10-29.022,"1 "
10-29.023,"20 "
10-29.039,"1 "
10-29.040,"20 "
10-29.042,"1 "
10-29.051,"2 "
10-29.083,"50 "
10-29.111,"1 "
10-29.112,"2 "
10-29.113,"50 "
10-29.177,"1 "
10-29.178,"20 "
10-29.179,"1 "
10-29.180,"20 "
10-29.181,"1 "
10-29.182,"2 "
10-29.183,"50 "
10-29.184,"1 "
10-29.186,"2 "
10-29.187,"50 "
10-29.200,"1 "
10-29.203,"20 "
10-29.218,"1 "
10-29.220,"20 "
10-29.227,"1 "
10-29.229,"2 "
10-29.231,"50 "
10-29.247,"1 "
10-29.248,"2 "
10-29.249,"50 "
10-29.288,"1 "
10-29.289,"20 "
10-29.294,"1 "
10-29.295,"20 "
10-29.296,"1 "
10-29.317,"2 "
10-29.318,"50 "
10-29.320,"1 "
10-29.321,"2 "
10-29.322,"50 "
10-29.323,"1 "
10-29.324,"20 "
10-29.369,"1 "
10-29.371,"20 "
10-29.372,"1 "
10-29.373,"2 "
10-29.374,"50 "
10-29.378,"1 "
10-29.427,"2 "
10-29.477,"50 "
10-29.479,"1 "
10-29.481,"20 "
10-29.482,"1 "
10-29.484,"20 "
10-29.485,"1 "
10-29.513,"2 "
10-29.517,"50 "
10-29.518,"1 "
10-29.553,"2 "
10-29.569,"50 "
10-29.685,"1 "
10-29.687,"20 "
10-29.707,"1 "
10-29.728,"20 "
10-29.743,"1 "
10-29.761,"2 "
10-29.788,"50 "
10-29.803,"1 "
10-29.804,"2 "
10-29.817,"50 "
10-29.824,"1 "
10-29.830,"20 "
10-29.838,"1 "
10-29.839,"20 "
10-29.840,"1 "
10-29.844,"2 "
10-29.851,"50 "
10-29.852,"1 "
10-29.853,"2 "
10-29.862,"50 "
10-29.864,"1 "
10-29.879,"20 "
10-29.880,"1 "
10-29.883,"20 "
10-29.884,"1 "
10-29.885,"2 "
10-29.887,"50 "
10-29.888,"1 "
10-29.889,"2 "
10-29.890,"50 "
10-29.901,"1 "
10-29.902,"20 "
10-29.907,"1 "
10-29.908,"20 "
10-29.918,"1 "
10-29.919,"2 "
10-29.920,"50 "
10-29.927,"1 "
10-29.930,"2 "
10-29.931,"50 "
10-29.932,"1 "
10-29.935,"20 "
10-29.936,"1 "
10-29.946,"20 "
10-29.951,"1 "
10-29.953,"2 "
10-29.957,"50 "
10-29.965,"1 "
10-29.967,"2 "
10-29.973,"50 "
10-29.975,"1 "
10-29.981,"20 "
10-29.982,"1 "
10-30.004,"20 "
10-30.008,"1 "
10-30.009,"2 "
10-30.022,"50 "
10-30.023,"1 "
10-30.025,"2 "
10-30.027,"50 "
10-30.028,"1 "
10-30.032,"20 "
10-30.034,"1 "
10-30.035,"20 "
10-30.037,"1 "
10-30.045,"2 "
10-30.047,"50 "
10-30.048,"1 "
10-30.056,"2 "
10-30.058,"50 "
10-30.059,"1 "
10-30.062,"20 "
10-30.063,"1 "
10-30.069,"20 "
10-30.070,"1 "
10-30.071,"2 "
10-30.074,"50 "
10-30.080,"1 "
10-30.081,"2 "
10-30.083,"50 "
10-30.084,"1 "
10-30.096,"20 "
10-30.098,"1 "
10-30.107,"20 "
10-30.108,"1 "
10-30.115,"2 "
10-30.121,"50 "
10-30.134,"1 "
10-30.135,"2 "
10-30.137,"50 "
10-30.139,"1 "
10-30.140,"20 "
10-30.142,"1 "
10-30.146,"20 "
10-30.148,"1 "
10-30.160,"2 "
10-30.165,"50 "
10-30.169,"1 "
10-30.170,"2 "
10-30.171,"50 "
10-30.185,"1 "
10-30.186,"20 "
10-30.199,"1 "
10-30.202,"20 "
10-30.203,"1 "
10-30.204,"2 "
10-30.211,"50 "
10-30.218,"1 "
10-30.219,"2 "
10-30.221,"50 "
10-30.227,"1 "
10-30.230,"20 "
10-30.243,"1 "
10-30.244,"20 "
10-30.250,"1 "
10-30.255,"2 "
10-30.256,"50 "
10-30.260,"1 "
10-30.262,"2 "
10-30.264,"50 "
10-30.265,"1 "
10-30.267,"20 "
10-30.270,"1 "
10-30.272,"20 "
10-30.273,"1 "
10-30.279,"2 "
10-30.281,"50 "
10-30.282,"1 "
10-30.283,"2 "
10-30.285,"50 "
10-30.291,"1 "
10-30.295,"20 "
10-30.296,"1 "
10-30.301,"20 "
10-30.304,"1 "
10-30.313,"2 "
10-30.319,"50 "
10-30.323,"1 "
10-30.325,"2 "
10-30.343,"50 "
10-30.347,"1 "
10-30.349,"20 "
10-30.371,"1 "
10-30.376,"20 "
10-30.388,"1 "
10-30.390,"2 "
10-30.391,"50 "
10-30.400,"1 "
10-30.405,"2 "
10-30.411,"50 "
10-30.429,"1 "
10-30.431,"20 "
10-30.432,"1 "
10-30.434,"20 "
10-30.444,"1 "
10-30.445,"2 "
10-30.451,"50 "
10-30.465,"1 "
10-30.473,"2 "
10-30.474,"50 "
10-30.476,"1 "
10-30.477,"20 "
10-30.478,"1 "
10-30.482,"20 "
10-30.495,"1 "
10-30.496,"2 "
10-30.499,"50 "
10-30.500,"1 "
10-30.507,"2 "
10-30.516,"50 "
10-30.520,"1 "
10-30.522,"20 "
10-30.540,"1 "
10-30.542,"20 "
10-30.545,"1 "
10-30.546,"2 "
10-30.553,"50 "
10-30.554,"1 "
10-30.556,"2 "
10-30.557,"50 "
10-30.559,"1 "
10-30.568,"20 "
10-30.573,"1 "
10-30.574,"20 "
10-30.577,"1 "
10-30.578,"2 "
10-30.580,"50 "
10-30.586,"1 "
10-30.589,"2 "
10-30.593,"50 "
10-30.594,"1 "
10-30.605,"20 "
10-30.610,"1 "
10-30.611,"20 "
10-30.620,"1 "
10-30.621,"2 "
10-30.622,"50 "
10-30.623,"1 "
10-30.630,"2 "
10-30.631,"50 "
10-30.640,"1 "
10-30.644,"20 "
10-30.645,"1 "
10-30.651,"20 "
10-30.654,"1 "
10-30.655,"2 "
10-30.656,"50 "
10-30.665,"1 "
10-30.667,"2 "
10-30.669,"50 "
10-30.670,"1 "
10-30.684,"20 "
10-30.685,"1 "
10-30.688,"20 "
10-30.698,"1 "
10-30.699,"2 "
10-30.701,"50 "
10-30.702,"1 "
10-30.704,"2 "
10-30.724,"50 "
10-30.727,"1 "
10-30.729,"20 "
10-30.730,"1 "
10-30.731,"20 "
10-30.739,"1 "
10-30.741,"2 "
10-30.748,"50 "
10-30.749,"1 "
10-30.751,"2 "
10-30.757,"50 "
10-30.760,"1 "
10-30.770,"20 "
10-30.771,"1 "
10-30.773,"20 "
10-30.783,"1 "
10-30.787,"2 "
10-30.805,"50 "
10-30.806,"1 "
10-30.807,"2 "
10-30.810,"50 "
10-30.812,"1 "
10-30.818,"20 "
10-30.823,"1 "
10-30.824,"20 "
10-30.828,"1 "
10-30.832,"2 "
10-30.833,"50 "
10-30.847,"1 "
10-30.852,"2 "
10-30.861,"50 "
10-30.864,"1 "
10-30.865,"20 "
10-30.870,"1 "
10-30.871,"20 "
10-30.874,"1 "
10-30.883,"2 "
10-30.887,"50 "
10-30.888,"1 "
10-30.889,"2 "
10-30.890,"50 "
10-30.903,"1 "
10-30.905,"20 "
10-30.906,"1 "
10-30.907,"20 "
10-30.908,"1 "
10-30.911,"2 "
10-30.919,"50 "
10-30.920,"1 "
10-30.921,"2 "
10-30.922,"50 "
10-30.928,"1 "
10-30.929,"20 "
10-30.930,"1 "
10-30.932,"20 "
10-30.939,"1 "
10-30.944,"2 "
10-30.946,"50 "
10-30.951,"1 "
10-30.953,"2 "
10-30.954,"50 "
10-30.955,"1 "
10-30.956,"20 "
10-30.962,"1 "
10-30.964,"20 "
10-30.966,"1 "
10-30.979,"2 "
10-30.980,"50 "
10-30.981,"1 "
10-30.986,"2 "
10-30.988,"50 "
10-30.990,"1 "
10-31.000,"20 "
10-31.001,"1 "
10-31.018,"2 "
10-31.019,"50 "
10-31.048,"1 "
10-31.049,"2 "
10-31.050,"50 "
10-31.051,"1 "
10-31.053,"20 "
10-31.054,"1 "
10-31.069,"20 "
10-31.070,"1 "
10-31.071,"2 "
10-31.072,"50 "
10-31.073,"1 "
10-31.076,"S 1 47"
10-31.097,"2 "
10-31.105,"50 "
10-31.121,"1 "
10-31.123,"S 1 47"
10-31.124,"20 "
10-31.133,"1 "
10-31.136,"S 1 47"
10-31.138,"20 "
10-31.145,"1 "
10-31.148,"S 1 47"
10-31.162,"2 "
10-31.164,"50 "
10-31.165,"1 "
10-31.171,"S 1 47"
10-31.198,"2 "
10-31.227,"50 "
10-31.228,"1 "
10-31.230,"S 1 47"
10-31.232,"20 "
10-31.233,"1 "
10-31.238,"S 1 47"
10-31.240,"20 "
10-31.241,"1 "
10-31.250,"S 1 47"
10-31.251,"2 "
10-31.263,"50 "
10-31.264,"1 "
10-31.279,"S 1 47"
10-31.280,"2 "
10-31.282,"50 "
10-31.283,"1 "
10-31.292,"S 1 47"
10-31.296,"20 "
10-31.313,"1 "
10-31.316,"S 1 47"
10-31.321,"20 "
10-31.322,"1 "
10-31.324,"S 1 47"
10-31.325,"2 "
10-31.335,"50 "
10-31.336,"1 "
10-31.342,"S 1 47"
10-31.343,"2 "
10-31.348,"50 "
10-31.354,"1 "
10-31.357,"S 1 47"
10-31.363,"20 "
10-31.366,"1 "
10-31.368,"S 1 47"
10-31.369,"20 "
10-31.370,"1 "
10-31.389,"S 1 47"
10-31.395,"2 "
10-31.403,"50 "
10-31.405,"1 "
10-31.407,"S 1 47"
10-31.416,"2 "
10-31.418,"50 "
10-31.419,"1 "
10-31.422,"S 1 47"
10-31.436,"20 "
10-31.440,"1 "
10-31.447,"S 1 47"
10-31.448,"20 "
10-31.449,"1 "
10-31.451,"S 1 47"
10-31.453,"2 "
10-31.460,"50 "
10-31.461,"1 "
10-31.463,"S 1 47"
10-31.465,"2 "
10-31.467,"50 "
10-31.472,"1 "
10-31.474,"S 1 47"
10-31.480,"20 "
10-31.481,"1 "
10-31.482,"S 1 47"
10-31.496,"20 "
10-31.499,"1 "
10-31.503,"S 1 47"
10-31.529,"2 "
10-31.540,"50 "
10-31.547,"1 "
10-31.550,"S 1 47"
10-31.552,"2 "
10-31.562,"50 "
10-31.575,"1 "
10-31.578,"S 1 47"
10-31.581,"20 "
10-31.588,"1 "
10-31.591,"S 1 47"
10-31.601,"20 "
10-31.603,"1 "
10-31.607,"S 1 47"
10-31.621,"2 "
10-31.622,"50 "
10-31.623,"1 "
10-31.627,"S 1 47"
10-31.630,"2 "
10-31.636,"50 "
10-31.638,"1 "
10-31.639,"S 1 47"
10-31.640,"20 "
10-31.644,"1 "
10-31.669,"S 1 47"
10-31.670,"20 "
10-31.672,"1 "
10-31.681,"S 1 47"
10-31.687,"2 "
10-31.690,"50 "
10-31.692,"1 "
10-31.700,"S 1 47"
10-31.701,"2 "
10-31.703,"50 "
10-31.703,"1 "
10-31.705,"S 1 47"
10-31.715,"20 "
10-31.718,"1 "
10-31.732,"S 1 47"
10-31.733,"20 "
10-31.734,"1 "
10-31.736,"S 1 47"
10-31.737,"2 "
10-31.738,"50 "
10-31.748,"1 "
10-31.753,"S 1 47"
10-31.754,"2 "
10-31.755,"50 "
10-31.761,"1 "
10-31.763,"S 1 46"
10-31.765,"20 "
10-31.770,"1 "
10-31.773,"S 1 46"
10-31.775,"20 "
10-31.778,"1 "
10-31.779,"2 "
10-31.780,"50 "
10-31.802,"1 "
10-31.807,"S 1 46"
10-31.819,"2 "
10-31.830,"50 "
10-31.839,"1 "
10-31.843,"S 1 46"
10-31.844,"20 "
10-31.845,"1 "
10-31.852,"S 1 46"
10-31.854,"20 "
10-31.862,"1 "
10-31.863,"S 1 46"
10-31.864,"2 "
10-31.866,"50 "
10-31.874,"1 "
10-31.876,"S 1 46"
10-31.882,"2 "
10-31.884,"50 "
10-31.885,"1 "
10-31.886,"S 1 46"
10-31.889,"20 "
10-31.890,"1 "
10-31.894,"S 1 46"
10-31.904,"20 "
10-31.905,"1 "
10-31.907,"S 1 46"
10-31.915,"2 "
10-31.917,"50 "
10-31.923,"1 "
10-31.925,"S 1 46"
10-31.935,"2 "
10-31.936,"50 "
10-31.937,"1 "
10-31.938,"S 1 46"
10-31.946,"20 "
10-31.948,"1 "
10-31.949,"S 1 46"
10-31.952,"20 "
10-31.961,"1 "
10-31.975,"S 1 46"
10-31.977,"2 "
10-31.979,"50 "
10-31.982,"1 "
10-31.984,"S 1 46"
10-31.989,"2 "
10-31.990,"50 "
10-31.997,"1 "
10-32.001,"S 1 46"
10-32.011,"20 "
10-32.014,"1 "
10-32.016,"S 1 46"
10-32.017,"20 "
10-32.021,"1 "
10-32.022,"2 "
10-32.023,"50 "
10-32.041,"1 "
10-32.045,"S 1 46"
10-32.047,"2 "
10-32.059,"50 "
10-32.061,"1 "
10-32.062,"S 1 46"
10-32.064,"20 "
10-32.065,"1 "
10-32.072,"S 1 46"
10-32.073,"20 "
10-32.077,"1 "
10-32.081,"2 "
10-32.084,"50 "
10-32.086,"1 "
10-32.098,"S 1 46"
10-32.099,"2 "
10-32.100,"50 "
10-32.102,"1 "
10-32.112,"S 1 46"
10-32.115,"20 "
10-32.120,"1 "
10-32.131,"S 1 46"
10-32.137,"20 "
10-32.138,"1 "
10-32.139,"2 "
10-32.141,"50 "
10-32.145,"1 "
10-32.147,"S 1 46"
10-32.155,"2 "
10-32.157,"50 "
10-32.166,"1 "
10-32.167,"S 1 46"
10-32.169,"20 "
10-32.171,"1 "
10-32.184,"S 1 46"
10-32.185,"20 "
10-32.187,"1 "
10-32.193,"S 1 46"
10-32.196,"2 "
10-32.200,"50 "
10-32.206,"1 "
10-32.208,"S 1 46"
10-32.213,"2 "
10-32.217,"50 "
10-32.218,"1 "
10-32.227,"S 1 46"
10-32.229,"20 "
10-32.230,"1 "
10-32.232,"S 1 46"
10-32.234,"20 "
10-32.237,"1 "
10-32.238,"2 "
10-32.240,"50 "
10-32.254,"1 "
10-32.255,"S 1 46"
10-32.259,"2 "
10-32.261,"50 "
10-32.262,"1 "
10-32.265,"S 1 46"
10-32.266,"20 "
10-32.269,"1 "
10-32.273,"S 1 46"
10-32.281,"20 "
10-32.285,"1 "
10-32.290,"2 "
10-32.295,"50 "
10-32.300,"1 "
10-32.312,"S 1 46"
10-32.321,"2 "
10-32.322,"50 "
10-32.323,"1 "
10-32.325,"S 1 46"
10-32.330,"20 "
10-32.332,"1 "
10-32.334,"S 1 46"
10-32.335,"20 "
10-32.337,"1 "
10-32.355,"S 1 46"
10-32.362,"2 "
